anchor_id,date,mode,block_count,slope,slope_standard_error,slope_simultaneous_critical,slope_ci_low,slope_ci_high,slope_ci_halfwidth,affine_drift_residual
2020-10-14-primary,2020-10-14,primary,40,0.005025909463894967,0.005481946584665077,2.890780195196854,-0.010821193154181875,0.020873012081971808,0.01584710261807684,1.8214596497756474e-17
2020-10-14-hub,2020-10-14,hub,40,-0.03597350246170679,0.006641442196465062,2.890780195196854,-0.055172452030792685,-0.016774552892620892,0.019198949569085896,1.1720225484568303e-16
2022-05-31-primary,2022-05-31,primary,40,-0.05333533916849016,0.0057669010874699216,2.890780195196854,-0.07000618261980741,-0.03666449571717291,0.01667084345131725,7.762887554996212e-17
2022-05-31-hub,2022-05-31,hub,40,-0.02778373905908097,0.004856697027111111,2.890780195196854,-0.04182338263912521,-0.013744095479036732,0.01403964358004424,2.0166160408230382e-17
2023-07-16-primary,2023-07-16,primary,40,-0.04295145650984683,0.006357607732531816,2.890780195196854,-0.061329903031880184,-0.024573009987813477,0.018378446522033354,2.4936649967166602e-17
2023-07-16-hub,2023-07-16,hub,40,-0.03971418216630197,0.006288855930709024,2.890780195196854,-0.0578938823412419,-0.021534481991362046,0.018179700174939927,1.1362438767648086e-16
2026-07-22-primary,2026-07-22,primary,40,-0.06627880880743983,0.008946251125578326,2.890780195196854,-0.09214045438251922,-0.04041716323236044,0.02586164557507939,1.984089975648473e-17
2026-07-22-hub,2026-07-22,hub,40,-0.0528503966083151,0.0065175765444352475,2.890780195196854,-0.07169127780364806,-0.03400951541298214,0.018840881195332962,1.1763593571467723e-16
