k,N,p_bias,source,repetitions,mc_mean,mc_sd,formula_mean,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper,formula_sha256
4,28,0.725,blind2,6000,202.86266666666666,70.65083908253366,203.63636363636363,0.9120984105407766,0.003813895293845611,0.003813895293845611,199.00541073993134,206.71992259340198,0.023270487366216397,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,0.94,blind2,6000,657.7463333333334,387.12647649662205,654.5885919752243,4.997781321157914,-0.0048008498080198475,0.0048008498080198475,636.6107613393708,678.881905327296,0.03578429939204164,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,1.0,blind2,6000,828.7708333333334,520.4630943894189,836.3677157624948,6.719149656285994,0.009166445202477221,0.009166445202477221,800.3556102227434,857.1860564439233,0.044995131013986445,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,1.06,fresh_precision_confirmation,60000,685.0807833333333,393.19300913982056,658.7768455476752,1.605203738036738,-0.038395381136912855,0.038395381136912855,678.2923912469039,691.8691754197628,0.047830328402779565,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,1.275,blind2,6000,314.49316666666664,106.09460226959717,312.09034837147465,1.3696754257088315,-0.0076402877705090315,0.0076402877705090315,308.700821682328,320.28551165100527,0.025587055865519015,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,1.675,blind2,6000,162.8835,36.350577553844765,164.84287011600242,0.4692839383035397,0.012029273167646926,0.012029273167646926,160.89890247036524,164.86809752963475,0.024512085446720677,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,28,1.875,blind2,6000,132.58666666666667,25.922888629832674,135.1245165991897,0.3346630531631052,0.019141064454869895,0.019141064454869895,131.1713796424218,134.00195369091153,0.030137191264925978,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,0.325,blind2,6000,165.59166666666667,23.767535558263248,165.0161331061646,0.3068375646584872,-0.0034756191062476948,0.0034756191062476948,164.29405338158017,166.88927995175317,0.011223889551983723,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,0.525,blind2,6000,235.639,42.518313468002944,235.55236963813857,0.5489090665680064,-0.00036764016933291235,0.00036764016933291235,233.31766852327607,237.96033147672395,0.010119173324571129,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,0.725,blind2,6000,406.3736666666667,101.01662948805877,407.27272727272725,1.3041190789908557,0.002212398784191002,0.002212398784191002,400.85855887953255,411.8887744538008,0.016001076317600393,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,0.94,blind2,6000,1742.0968333333333,867.1808432457756,1726.9779226816165,11.19525654680331,-0.00867857076738277,0.00867857076738277,1694.75219467655,1789.4414719901165,0.034906729438337836,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,1.0,fresh_precision_confirmation,60000,3338.8108833333335,2122.743185211546,3344.5593937677054,8.66606276456429,0.0017217238817170614,0.0017217238817170614,3302.16218230089,3375.459584365777,0.012839227489812144,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,1.06,blind2,6000,2053.0003333333334,970.6255884765195,2028.0210358536472,12.530722465241112,-0.012167215501192274,0.012167215501192274,2000.008021388979,2105.9926452776876,0.037023685528474126,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,1.275,blind2,6000,767.7903333333334,191.75284499971087,762.7293964938676,2.475518584239241,-0.006591561028769234,0.006591561028769234,757.3213876357536,778.2592790309131,0.019954638454659057,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,1.675,blind2,6000,371.4291666666667,60.89307002416928,373.730936932712,0.7861261536768324,0.006197063862006824,0.006197063862006824,368.10464627458117,374.7536870587522,0.015284486938896169,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,56,1.875,blind2,6000,296.948,42.04326226619033,300.1153321453085,0.5427761819239528,0.010666285495469023,0.010666285495469023,294.6526044369536,299.24339556304636,0.0185395534473336,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,0.325,blind2,6000,331.75,33.63076971235183,331.85185185185185,0.43417137005358475,0.0003070138714449062,0.0003070138714449062,329.9138932038429,333.5861067961571,0.005874134699782152,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,0.525,blind2,6000,471.21233333333333,61.85198886031517,471.5789473684211,0.7985057426193577,0.0007780230039701084,0.0007780230039701084,467.8354597716038,474.5892068950629,0.008001718379031963,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
