k,N,p_bias,repetitions,mc_mean,mc_sd,mc_se,batch_means_json,formula_mean,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper,formula_sha256
17,56,0.725,6000,1734.0515,431.7981667290268,5.574490362214714,"[1718.49,1717.12,1733.48,1743.275,1709.605,1750.65,1736.39,1740.73,1741.05,1744.04,1723.235,1724.975,1734.92,1692.0,1751.335,1758.3,1730.64,1665.955,1717.465,1776.425,1762.39,1775.24,1709.2,1747.27,1729.01,1750.16,1716.365,1729.93,1746.075,1745.825]",1730.9090909090908,-0.001812177487755853,0.001812177487755853,1710.7407161601366,1757.3622838398635,0.015052782897429728,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,0.94,6000,5554.944166666667,2122.954765856372,27.407228176377984,"[5699.595,5531.565,5453.61,5500.0,5485.665,5581.42,5464.23,5660.99,5425.26,5499.845,5804.39,5510.84,5579.83,5515.185,5571.06,5504.435,5820.53,5563.86,5634.435,5559.04,5477.25,5499.47,5502.325,5668.54,5892.38,5550.085,5358.085,5407.49,5486.42,5440.495]",5446.754653344657,-0.019476255759908266,0.019476255759908266,5440.335667923917,5669.552665409417,0.039297282380685306,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,1.0,6000,6548.471666666666,2730.4080861506227,35.24941682003809,"[6445.22,6285.2,6664.315,6724.245,6622.185,6727.725,6505.215,6382.9,6875.77,6808.63,6908.945,6829.77,6514.22,6491.535,6513.33,6507.055,6353.435,6225.765,6458.19,6416.87,6438.045,6634.65,6669.8,6584.895,6388.295,6463.42,6809.375,6584.595,6502.55,6118.005]",6515.165281891879,-0.0050861310043265285,0.0050861310043265285,6401.06957560866,6695.873757724673,0.026988035075231176,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,1.06,6000,6130.089833333333,2403.746847995475,31.032238369283487,"[6373.8,6378.76,5967.31,5952.34,6042.555,5910.545,6114.165,6184.795,5964.18,6062.445,5918.665,6091.655,6404.27,6497.6,6194.86,6318.085,6037.4,6411.91,5838.32,6307.65,6028.435,6233.395,6109.29,6438.205,6059.935,6146.04,5959.37,6036.69,6238.935,5681.09]",6036.400348766704,-0.015283541858910107,0.015283541858910107,6000.322670114831,6259.856996551835,0.035696765582379886,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,1.275,6000,4738.1866666666665,1479.1503438727425,19.095748827853686,"[4714.815,4796.04,4833.05,4684.895,4889.09,4755.355,4614.925,4964.23,4777.9,4788.355,4872.39,4822.53,4616.735,4839.68,4594.21,4622.375,4519.795,4801.17,4790.69,4670.67,4480.465,4761.19,4820.86,4706.86,4954.03,4703.94,4777.34,4536.85,4755.995,4679.17]",4729.597280420021,-0.0018128003075674908,0.0018128003075674908,4658.334187917457,4818.039145415876,0.018356402330189314,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,1.675,6000,3381.8815,829.8885366651946,10.713814939042473,"[3346.17,3279.69,3423.895,3420.045,3441.255,3309.665,3377.235,3445.185,3313.925,3386.02,3412.715,3399.98,3273.38,3450.4,3286.035,3379.275,3435.12,3299.825,3328.48,3436.02,3517.805,3341.285,3383.175,3476.03,3382.825,3376.255,3270.5,3338.325,3468.695,3457.235]",3374.8444005632205,-0.002080823777172411,0.002080823777172411,3337.0796602054297,3426.68333979457,0.015128021498028943,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,56,1.875,6000,2999.783,677.6944155476548,8.748997284112786,"[2973.61,2942.96,3027.04,2987.315,2996.145,3033.665,2963.805,3018.56,2993.785,3000.985,2999.295,2900.135,3053.775,2999.255,2973.165,3058.425,2997.405,2994.005,3056.115,2959.93,3011.345,2995.025,3017.945,2994.99,2903.185,3059.1,3112.01,3000.74,3022.445,2947.33]",2971.6430104932624,-0.009380675037740227,0.009380675037740227,2963.1974161611793,3036.3685838388205,0.02131677085913164,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,0.325,6000,1408.2458333333334,156.6356383027289,2.0221573952301255,"[1415.905,1420.275,1415.835,1397.29,1413.945,1422.04,1403.045,1387.02,1398.14,1427.695,1424.705,1399.1,1418.895,1398.565,1403.035,1415.59,1409.565,1411.83,1402.895,1391.935,1404.035,1395.865,1414.965,1407.74,1407.925,1402.115,1388.85,1418.62,1399.055,1430.9]",1401.5807631157468,-0.004732888292529382,0.004732888292529382,1399.7898004285312,1416.7018662381356,0.010673454650371061,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,0.525,6000,1999.8561666666667,271.47251984957484,3.5046951611012194,"[2010.42,2012.65,2003.855,2010.39,1981.575,2022.685,2038.73,1981.59,2032.245,2052.87,1987.135,2028.47,1965.705,1980.975,1969.605,1980.29,1990.57,1991.125,2005.025,2034.075,1998.5,2007.94,1981.385,2007.48,1975.53,1995.35,1971.46,2006.35,1962.52,2009.185]",2004.2105263157896,0.0021773364113383646,0.0021773364113383646,1985.2006222102964,2014.511711123037,0.009575810068167323,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,0.725,6000,3468.8215,624.3954982707622,8.060911220831814,"[3406.74,3425.22,3451.255,3477.27,3445.035,3424.98,3477.28,3479.285,3464.795,3477.435,3418.6,3529.54,3495.1,3476.635,3436.93,3571.315,3436.44,3463.305,3450.655,3405.515,3566.125,3457.79,3494.3,3512.085,3463.705,3478.245,3468.21,3440.71,3488.435,3481.71]",3461.8181818181815,-0.0020189329954909715,0.0020189329954909715,3435.1132779363625,3502.5297220636376,0.011623467458106052,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,0.94,6000,14838.144,4985.371779773409,64.36087292571614,"[14808.48,15154.06,14993.455,14888.525,14651.525,15145.925,14972.19,14647.72,14976.895,14969.39,14204.665,14578.335,14725.19,15253.96,14248.21,14538.89,15263.525,14755.42,14647.32,15047.765,14571.39,15265.815,15093.16,15083.455,14934.935,14248.535,14550.22,15376.72,14778.025,14770.62]",14772.929348276419,-0.004395067989876732,0.004395067989876732,14569.006859377118,15107.281140622883,0.022131830951858444,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,1.0,6000,26131.068833333335,10567.8649727894,136.4305501486068,"[26016.105,24738.87,25867.65,26015.195,26577.39,27372.53,25261.49,26761.905,26265.39,27000.64,27019.05,27702.345,26214.415,27377.7,26438.71,25828.315,23960.775,25874.035,25060.45,25544.915,24871.985,26592.435,27135.835,24990.445,26904.405,25992.585,26116.105,26632.065,25699.75,26098.58]",26090.009976344278,-0.0015712658847188607,0.0015712658847188607,25560.558731598347,26701.578935068323,0.02290385000120143,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,1.06,6000,22631.661333333333,8135.444599166615,105.02813815521792,"[23919.995,22295.295,23092.46,22568.29,21931.08,22828.88,23099.25,22960.14,22466.665,22411.57,22794.345,22631.49,22945.145,22524.275,22886.38,22379.46,22553.785,22872.635,22690.565,23178.595,21399.035,23892.125,22794.415,22170.96,23523.46,22361.69,21482.23,22059.325,22327.64,21908.66]",22379.95356105008,-0.011121930846169192,0.011121930846169192,22192.466345709945,23070.856320956722,0.029946992443408038,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,1.275,6000,14849.904666666667,3886.5438687586584,50.175065593356095,"[14632.905,15209.405,14575.305,14705.305,15210.23,15126.755,14890.415,14991.135,15097.665,14430.87,14612.98,15134.33,14885.565,14959.43,14416.445,15214.425,14834.41,14746.21,14964.27,14676.71,14808.32,14530.81,14481.19,15100.725,14645.86,15275.26,14524.54,14786.075,14978.575,15051.02]",14859.329936903088,0.000634702407051663,0.000634702407051663,14640.088157497386,15059.721175835948,0.014975441202751627,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,1.675,6000,9516.606,1837.9897143697572,23.728345180848656,"[9559.445,9665.59,9552.115,9499.89,9365.87,9663.75,9426.505,9542.235,9734.81,9612.61,9548.885,9362.75,9765.615,9248.95,9300.055,9517.21,9321.6,9582.415,9562.265,9817.445,9507.52,9662.645,9271.55,9667.48,9527.57,9463.41,9447.775,9424.83,9393.56,9481.83]",9494.943663329961,-0.0022762670504630237,0.0022762670504630237,9417.381445027646,9615.830554972354,0.012571653686210382,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
17,112,1.875,6000,8120.574833333333,1397.109631806748,18.03660778937837,"[8083.165,8075.88,8135.88,8035.71,8085.58,8084.49,7976.545,8149.435,8151.51,8213.805,8051.47,7932.745,7959.0,8063.59,8075.08,8192.995,8313.435,8173.205,8086.03,7926.3,8088.46,8329.765,8107.965,8123.485,8076.745,8288.75,8261.17,8130.475,8164.72,8279.86]",8149.442169516735,0.003554839007813467,0.003554839007813467,8045.151352788368,8195.998313878297,0.012963188901625955,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,0.325,6000,186.671,57.06661772708981,0.7367268669380127,"[188.575,179.11,184.515,190.61,187.56,189.61,190.435,183.99,182.865,186.005,174.25,183.18,191.93,190.035,183.55,185.63,182.975,181.435,188.44,195.885,188.085,190.125,178.78,192.605,186.35,185.725,195.655,185.07,190.86,186.29]",185.8364612815073,-0.0044706393520830496,0.0044706393520830496,183.59023752158237,189.75176247841762,0.020633806747147543,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,0.525,6000,248.16633333333334,86.27460934669719,1.1138004173343632,"[253.135,249.935,246.215,250.895,236.255,239.105,259.16,255.335,251.315,243.82,248.31,252.26,243.33,254.41,243.365,243.87,249.33,242.63,243.035,247.135,245.755,250.85,247.775,244.72,255.965,242.355,257.32,251.995,249.41,246.0]",248.25189901371678,0.00034479165338075374,0.00034479165338075374,243.50876661742,252.82390004924667,0.019478281879472537,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,0.725,6000,341.54516666666666,128.09172445927715,1.6536570520592322,"[349.8,345.345,338.26,350.22,338.93,342.66,342.01,331.79,330.165,335.15,348.705,337.16,344.825,347.065,329.84,333.255,344.4,352.64,349.795,333.94,338.66,334.375,356.985,334.79,357.415,340.905,336.3,343.985,337.885,339.1]",338.75995604265285,-0.008154735876359391,0.008154735876359391,334.6300875148384,348.4602458184949,0.0278375794434087,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,0.94,6000,419.2485,168.92911310751782,2.180865472516685,"[400.28,402.665,430.45,418.225,410.84,432.055,419.76,431.705,405.81,428.73,414.48,425.345,439.63,405.9,404.79,407.395,427.17,417.425,404.2,427.32,429.785,423.545,403.04,443.965,406.59,427.63,427.275,413.305,411.855,436.29]",415.2060982706562,-0.009642018347933969,0.009642018347933969,410.12879930803206,428.3682006919679,0.03072614260360651,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,1.0,6000,419.1095,169.5377047993792,2.188722357474083,"[431.805,439.765,407.16,409.365,439.545,403.895,433.82,407.32,412.515,454.14,386.42,421.855,396.375,409.12,438.005,420.96,428.55,399.125,436.83,427.635,405.44,401.275,416.315,419.82,444.775,407.675,419.195,425.185,399.925,429.475]",418.44633139297235,-0.0015823277855254328,0.0015823277855254328,409.9569442603065,428.26205573969355,0.022919901997312087,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,1.06,6000,423.14366666666666,169.26603968877183,2.1852151759769898,"[433.025,437.445,427.995,428.835,413.02,424.11,427.51,418.51,417.8,427.885,408.075,420.86,420.255,434.02,439.635,437.225,417.85,408.43,417.605,431.565,445.445,419.28,414.55,434.485,430.68,395.045,408.305,419.48,429.94,405.445]",411.3428606518009,-0.027888414608275135,0.027888414608275135,414.00577686851284,432.2815564648205,0.04843763399080758,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,1.275,6000,390.96316666666667,148.9796618107466,1.9233191637221154,"[387.31,389.705,391.32,379.015,394.565,397.205,392.58,393.24,385.21,391.75,401.98,382.79,379.71,386.83,400.48,418.785,363.07,407.46,402.485,393.48,389.45,384.615,401.92,386.005,389.115,382.79,374.855,375.795,415.565,389.815]",386.7784897923582,-0.010703506701121836,0.010703506701121836,382.92044448626973,399.0058888470636,0.030644658127820468,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,1.675,6000,347.46666666666664,122.26060484938957,1.5783776215964385,"[346.05,346.885,347.265,328.075,355.47,329.34,362.215,334.045,357.155,348.355,348.09,337.95,339.03,339.105,367.12,360.65,355.765,347.305,338.1,339.845,347.805,366.07,331.6,350.02,337.565,344.52,354.98,352.625,358.75,352.25]",345.6421220999225,-0.0052509916540985895,0.0052509916540985895,340.8663826650822,354.0669506682511,0.023794450604406547,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,14,1.875,6000,327.8321666666667,107.6330160452454,1.389536262151037,"[325.17,331.185,328.515,320.76,320.155,326.01,321.98,333.125,333.145,341.835,320.65,323.7,316.425,338.895,336.625,342.565,313.675,328.53,329.635,314.77,317.71,332.11,344.035,328.34,333.48,317.135,321.39,333.27,327.64,332.505]",327.45950735913163,-0.0011367380795002094,0.0011367380795002094,322.0215584603614,333.642774872972,0.018532598274290546,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,0.325,6000,373.681,84.21385417221498,1.087196182429762,"[369.805,371.36,376.06,369.62,378.15,368.52,368.54,369.295,375.255,373.79,370.26,372.12,382.2,369.07,368.945,363.485,374.995,369.795,372.505,386.14,378.27,374.38,380.135,378.335,375.36,381.82,380.095,371.96,374.435,365.73]",371.93820390238943,-0.004663860612689837,0.004663860612689837,369.1346839148689,378.22731608513106,0.01662786349710943,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,0.525,6000,527.898,144.47047293106235,1.8651057856023796,"[516.47,521.895,532.09,523.46,527.54,531.68,510.555,511.245,538.47,543.545,533.21,525.475,523.855,517.855,539.69,529.125,535.85,545.935,520.93,533.985,512.385,540.535,520.84,525.02,528.37,539.06,518.46,522.065,528.965,538.38]",530.5263157894738,0.004978832633337749,0.004978832633337749,520.0987080501288,535.6972919498712,0.020049285987343568,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,0.725,6000,887.0506666666666,295.75521346310023,3.818183387655356,"[900.195,902.085,843.875,852.115,895.805,866.55,894.92,875.545,880.29,931.055,899.25,920.015,908.985,882.59,869.78,895.34,879.1,886.59,905.18,883.26,879.055,881.705,894.09,833.545,870.945,866.905,930.765,873.56,909.945,898.48]",877.4753582260581,-0.010794545114982373,0.010794545114982373,871.0842120085174,903.0171213248159,0.028284915640675146,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,0.94,6000,1623.2863333333332,646.3861881238298,8.344809806073624,"[1606.09,1706.8,1604.995,1638.695,1638.07,1629.075,1650.375,1655.96,1553.43,1705.545,1597.29,1538.58,1659.15,1569.3,1549.985,1608.67,1629.78,1598.125,1666.32,1600.125,1543.015,1683.505,1667.355,1643.335,1555.65,1653.245,1625.715,1643.695,1657.305,1619.41]",1640.81816415483,0.010800208479237286,0.010800208479237286,1588.3909357391985,1658.181730927468,0.033006501885653794,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,1.0,6000,1678.183,684.4176123457189,8.835793381553376,"[1784.975,1685.75,1703.515,1692.68,1700.77,1727.805,1675.01,1709.36,1774.155,1701.925,1654.025,1697.76,1679.68,1627.945,1634.505,1689.93,1624.195,1660.855,1637.14,1671.945,1674.945,1693.52,1696.585,1669.79,1639.975,1688.845,1655.71,1627.52,1646.57,1618.105]",1681.7219952149512,0.002108825566074277,0.002108825566074277,1641.2344618937727,1715.1315381062273,0.02466895148817505,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,1.06,6000,1649.9193333333333,659.5515450159887,8.514773832707652,"[1644.975,1641.855,1639.935,1659.64,1698.915,1614.575,1587.865,1620.39,1596.275,1606.125,1650.125,1604.1,1700.0,1644.95,1724.46,1732.045,1577.0,1647.41,1690.02,1663.7,1740.47,1647.76,1575.93,1670.765,1671.365,1613.43,1625.15,1614.71,1687.595,1706.045]",1624.0465560840676,-0.015681237698448515,0.015681237698448515,1614.3131990748616,1685.525467591805,0.03647462627519682,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,1.275,6000,1440.8258333333333,506.3217219453041,6.536585323057417,"[1386.275,1508.535,1509.345,1540.695,1470.375,1429.67,1443.935,1407.305,1437.8,1466.04,1487.97,1393.855,1433.615,1473.015,1461.485,1414.57,1451.355,1417.22,1433.91,1451.84,1440.49,1375.075,1463.69,1375.275,1357.45,1458.78,1453.79,1418.01,1415.925,1447.48]",1437.8175971597043,-0.0020878555228771205,0.0020878555228771205,1413.491867783866,1468.1597988828007,0.020666825059632687,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,1.675,6000,1178.4766666666667,348.14392687679106,4.494518769590215,"[1186.58,1174.67,1166.425,1185.63,1183.775,1169.385,1216.72,1147.725,1147.165,1213.5,1191.42,1211.5,1214.045,1182.34,1168.715,1174.295,1192.505,1158.96,1158.675,1168.66,1165.94,1197.42,1186.98,1197.685,1184.37,1148.495,1200.24,1193.805,1136.21,1130.465]",1172.6744569420184,-0.004923482907014081,0.004923482907014081,1159.6819879257564,1197.271345407577,0.020544121898436685,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,28,1.875,6000,1076.3223333333333,300.9108760532096,3.884742705489217,"[1086.855,1044.31,1091.485,1042.265,1044.48,1102.055,1075.86,1090.82,1083.47,1112.425,1063.87,1045.105,1065.595,1071.21,1095.145,1089.25,1058.24,1061.95,1087.615,1100.015,1067.975,1091.635,1095.895,1057.425,1067.375,1068.205,1080.245,1078.1,1104.74,1066.055]",1072.415291857607,-0.003629992015148845,0.003629992015148845,1060.0775483221403,1092.5671183445263,0.018444474621800544,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,0.325,6000,748.1571666666666,117.28454605259246,1.514136978763958,"[755.1,767.655,748.795,743.985,754.07,745.745,726.785,747.955,739.805,746.1,749.735,734.485,749.985,748.105,748.12,757.725,754.68,756.125,742.72,750.62,764.7,739.515,747.325,752.615,735.275,737.675,746.855,744.075,757.255,751.13]",734.022461576132,-0.018892694904615204,0.018892694904615204,741.8255170408723,754.4888162924609,0.0271261207248904,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,0.525,6000,1057.9825,204.28571487657618,2.637317238616854,"[1053.705,1049.23,1057.795,1058.355,1061.975,1077.95,1071.865,1074.905,1046.46,1045.325,1036.38,1079.865,1047.95,1054.04,1058.825,1053.89,1046.69,1059.37,1031.5,1067.575,1052.425,1046.2,1072.95,1048.395,1076.97,1074.225,1045.27,1055.84,1076.405,1057.145]",1057.4242148181688,-0.0005276884842908573,0.0005276884842908573,1046.9540600760106,1069.0109399239896,0.01083873389232537,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,0.725,6000,1843.9316666666666,471.3199876435834,6.084714876260946,"[1813.9,1821.205,1813.13,1862.595,1848.635,1834.95,1814.465,1869.635,1829.15,1876.4,1863.935,1815.89,1838.66,1801.52,1839.04,1859.86,1857.04,1857.935,1853.95,1770.66,1877.165,1832.445,1886.4,1903.195,1826.175,1830.79,1858.585,1835.995,1895.02,1829.625]",1832.7272727272725,-0.006076360714412281,0.006076360714412281,1818.4872826976596,1869.3760506356737,0.01960481835419836,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,0.94,6000,5722.879,2210.3357702836083,28.535312092783194,"[5573.0,5652.36,6026.23,5470.685,5597.3,5827.73,5836.79,5736.62,5548.34,5526.77,5976.905,5740.83,5569.66,5531.595,5916.265,5774.905,5684.11,5813.595,5743.825,5552.19,5943.885,5872.665,5916.475,5610.89,5697.05,5967.345,5591.2,5715.055,5627.85,5644.25]",5691.985224141356,-0.005398292687761439,0.005398292687761439,5603.553205393435,5842.204794606565,0.0257128217422109,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,1.0,6000,6781.027166666667,2766.655085987911,35.71736357577076,"[6507.85,6713.705,6817.675,6544.445,6955.865,6894.725,6616.545,6716.32,6792.965,6759.285,6689.635,6167.13,6925.405,6714.735,6542.925,6534.88,7019.48,7105.035,6588.935,7030.865,6821.99,6873.205,6819.72,7057.485,6993.475,6998.805,7104.615,6608.45,6763.53,6751.135]",6742.761320145926,-0.0056430752421761455,0.0056430752421761455,6631.668267907388,6930.386065425945,0.027072769613230352,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,1.06,6000,6398.678833333333,2409.81644672434,31.110596551933675,"[6578.305,6716.595,6460.7,6338.76,6211.08,6443.235,6257.465,6501.25,6333.255,6513.65,6250.2,6288.225,6714.78,6277.3,6090.23,6270.89,6251.935,6609.915,6406.705,6280.1,6683.09,6487.455,6234.77,6352.295,6399.82,6543.13,6175.085,6673.355,6503.63,6113.16]",6279.092994632556,-0.018689145340098325,0.018689145340098325,6268.584000581088,6528.773666085579,0.0382431194927183,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,1.275,6000,4998.2565,1565.4114081780203,20.209374379455245,"[5219.31,5061.21,4914.915,5033.2,4962.13,4915.44,5164.87,5138.135,4989.935,5127.89,4795.79,5005.475,4839.66,5003.725,4994.765,5015.245,4940.945,5041.85,4901.4,4971.085,4800.255,4955.27,5066.33,5005.535,5059.505,4824.705,4980.7,5201.085,5049.92,4967.415]",4994.876002214669,-0.0006763353952186125,0.0006763353952186125,4913.747185768952,5082.765814231049,0.017291729587521232,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,1.675,6000,3643.9628333333335,909.4952028676744,11.74153258054013,"[3727.53,3698.29,3607.895,3704.025,3541.525,3608.245,3543.23,3689.965,3656.75,3719.24,3558.875,3666.445,3669.075,3639.135,3621.62,3621.575,3549.98,3632.125,3744.93,3656.295,3746.495,3554.79,3678.665,3682.04,3604.32,3710.08,3739.185,3692.59,3454.17,3599.8]",3619.971632204629,-0.0065838215772246545,0.0065838215772246545,3594.863398201304,3693.062268465363,0.01979133600991434,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,56,1.875,6000,3245.7361666666666,744.4575887240815,9.610906143620326,"[3272.595,3287.445,3237.5,3186.525,3215.505,3316.3,3215.515,3256.065,3278.855,3346.605,3261.98,3234.85,3159.83,3399.51,3260.015,3276.135,3260.11,3213.92,3182.035,3115.865,3230.86,3338.635,3148.995,3239.595,3214.28,3208.145,3276.55,3171.5,3292.195,3274.17]",3200.7636621318466,-0.013855871896392077,0.013855871896392077,3205.5463482147893,3285.925985118544,0.025917298007436695,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,112,0.325,6000,1489.9355,164.08666026959577,2.118349675196462,"[1477.97,1485.955,1502.74,1502.16,1489.165,1503.57,1508.71,1489.02,1492.15,1474.495,1487.26,1490.19,1500.555,1472.175,1485.92,1480.835,1469.04,1514.68,1474.755,1491.195,1503.7,1487.115,1492.765,1482.08,1488.515,1488.875,1491.875,1496.945,1495.28,1478.375]",1482.8824602017933,-0.004733788676225771,0.004733788676225771,1481.0772209166846,1498.7937790833155,0.010616082815111394,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,112,0.525,6000,2123.3098333333332,290.3115337605643,3.7479057848886597,"[2137.915,2086.575,2079.385,2157.25,2115.565,2103.015,2115.965,2130.23,2122.38,2104.315,2124.575,2120.395,2107.715,2148.35,2110.99,2146.32,2137.31,2145.235,2137.455,2128.46,2159.9,2131.225,2112.685,2097.98,2133.815,2117.825,2104.79,2129.13,2144.65,2107.895]",2121.1089206839147,-0.001036548041584402,0.001036548041584402,2107.6372577386373,2138.982408928029,0.008356070704233609,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,112,0.725,6000,3682.043833333333,679.6199799384168,8.773856213504358,"[3665.96,3706.155,3663.145,3727.765,3661.84,3710.15,3686.95,3688.59,3736.225,3726.21,3622.98,3655.105,3722.575,3684.86,3722.49,3718.58,3659.555,3583.225,3692.36,3609.035,3734.55,3654.555,3677.18,3687.175,3636.505,3640.3,3724.815,3687.86,3668.24,3706.38]",3665.454545454545,-0.004505456379580886,0.004505456379580886,3645.3542971882234,3718.733369478443,0.014327142801144221,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,112,0.94,6000,15929.071166666667,5476.083738337723,70.69593707006419,"[15909.205,15768.105,15022.505,15973.12,15240.085,15887.95,16428.45,15944.845,15538.935,16500.865,15760.52,16137.285,15671.825,16114.84,16553.94,15943.385,16208.285,15860.505,15972.47,16329.975,15851.84,15609.855,16198.59,16287.275,15999.05,15938.765,16003.8,15828.325,15360.215,16027.325]",15562.105274477937,-0.02303749467556187,0.02303749467556187,15633.44275934763,16224.699573985703,0.04083861747247097,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
18,112,1.0,6000,27200.46416666667,10789.032119088677,139.28580572975787,"[27237.91,29186.16,28676.48,27414.005,27922.69,26741.555,28217.87,26236.305,27467.33,27229.745,27758.54,26558.465,26818.76,28300.81,26599.69,27246.36,27930.115,26789.99,26153.28,27680.925,25787.05,27560.65,27906.765,25773.95,27516.39,27059.445,26501.55,26137.375,27124.735,26479.03]",27002.791959155948,-0.007267236555211514,0.007267236555211514,26618.0142746845,27782.914058648836,0.02807920356540261,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
