cell_id,date,mode,source,source_sha256,claim_boundary,hotspot_weight,scale,seed,repetitions,node_count,channel_count,route_count,increment_sha256,maximum_absolute_drift,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2023-07-16-primary-lambda0-N40,2023-07-16,primary,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.0,40,202607302000,36560,31,30,930,c79226c33537daecac07d7ad1b1b2da3a21f2c98145c9ee7394b9ad09e0c89ce,1.214306433183765e-17,4026.339469365427,4016.7123358862145,9.627133479212254,0.002396769465714851,0.006016958424507659,9.353492847945802,3.2274703551710684,-0.012850617128023394,0.024884533977038714,0.018867575552531053,2520.0,3879.0,5711.0,2519.0,3869.0,5701.0,11452,914,40,0.00601695842450766,0.0052987166512071995,3.479924403318366,-0.012422174956297643,0.024456091805312965,0.018439133380805304,0,76.88288040000043,raw/21-2023-07-16-primary-lambda0-N40.npz,c1d55784ad3ac9884ed2f64a58fad6e2b0dee584f4b07c8e331927f79a66ff75
2023-07-16-primary-lambda0.25-N40,2023-07-16,primary,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.25,40,202607302001,36560,31,30,930,c79226c33537daecac07d7ad1b1b2da3a21f2c98145c9ee7394b9ad09e0c89ce,0.0007663568434481392,3928.353309628009,3947.8304157549233,-19.47710612691466,-0.00493362279422789,-0.012173191329321662,8.876183524901613,3.2274703551710684,-0.030077953325370284,0.005731570666726958,0.01790476199604862,2506.0,3801.0,5507.0,2502.0,3813.0,5559.0999999999985,11772,914,40,-0.012173191329321662,0.006372505690028862,3.479924403318366,-0.03434902939033824,0.010002646731694915,0.022175838061016577,0,74.71866969999974,raw/22-2023-07-16-primary-lambda0.25-N40.npz,3fc412a3dcd4696b190e5a0bc887a29c77a85806916faf9ea115afd6fb483ec3
2023-07-16-primary-lambda0.5-N40,2023-07-16,primary,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.5,40,202607302002,36560,31,30,930,c79226c33537daecac07d7ad1b1b2da3a21f2c98145c9ee7394b9ad09e0c89ce,0.00153271368689631,3666.0444474835886,3708.0370897155362,-41.992642231947485,-0.01132476326852733,-0.02624540139496718,7.792861714344948,3.2274703551710684,-0.04196492024808962,-0.010525882541844736,0.015719518853122443,2406.0,3585.0,5022.0999999999985,2415.0,3599.0,5143.0999999999985,9821,914,40,-0.026245401394967182,0.004374007258469884,3.479924403318366,-0.041466615994008194,-0.01102418679592617,0.015221214599041012,0,69.61108570000033,raw/23-2023-07-16-primary-lambda0.5-N40.npz,f677ee7780ccc9a750dfb76e1c34dce3beec35707cb86e1c00d59b618044702e
2023-07-16-primary-lambda0.75-N40,2023-07-16,primary,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.75,40,202607302003,36560,31,30,930,c79226c33537daecac07d7ad1b1b2da3a21f2c98145c9ee7394b9ad09e0c89ce,0.0022990705303444756,3353.0776531728666,3421.1086433260393,-68.03099015317287,-0.01988565615590401,-0.04251936884573304,6.574809379200699,3.2274703551710684,-0.055781870322152385,-0.029256867369313697,0.013262501476419346,2287.0,3307.0,4469.0,2285.0,3341.0,4662.0,9254,914,40,-0.04251936884573304,0.0037815819742564186,3.479924403318366,-0.055678988241096794,-0.029359749450369288,0.013159619395363755,0,63.729104399999414,raw/24-2023-07-16-primary-lambda0.75-N40.npz,3e87509a0dded6de9797ff9626259bd20f3f537a4580a2023f27b3a4bab63979
2023-07-16-primary-lambda1-N40,2023-07-16,primary,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,1.0,40,202607302004,36560,31,30,930,c79226c33537daecac07d7ad1b1b2da3a21f2c98145c9ee7394b9ad09e0c89ce,0.0030654273737926144,3081.453090809628,3150.8767778993433,-69.42368708971554,-0.02203313299227131,-0.04338980443107222,5.610225690235221,3.2274703551710684,-0.05470657761923054,-0.03207303124291389,0.011316773188158324,2165.0,3049.0,4041.0,2168.0,3097.0,4212.0,7474,914,40,-0.04338980443107221,0.0032319553294963307,3.479924403318366,-0.05463676465262134,-0.032142844209523076,0.011246960221549132,0,58.07785530000001,raw/25-2023-07-16-primary-lambda1-N40.npz,cfa6ba14263739f9c9632e2fb4f3481cea45b444154bd78833c853e05e67b5b3
2023-07-16-hub-lambda0-N40,2023-07-16,hub,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.0,40,202607302100,36560,31,31,930,9380e778804a286b7f6a99482762a7e71da10fc936015d91f1a5acffdb1b11f0,1.214306433183765e-17,4046.4097921225384,4019.1931619256015,27.216630196936542,0.006771665132883789,0.01701039387308534,9.380829640868575,3.2274703551710684,-0.0019123246099230252,0.0359331123560937,0.018922718483008364,2542.0,3898.0,5735.0,2521.0,3872.0,5706.0,12125,914,40,0.01701039387308534,0.006813363973922551,3.479924403318366,-0.006699597688457945,0.04072038543462862,0.023709991561543284,0,78.54941260000123,raw/26-2023-07-16-hub-lambda0-N40.npz,18dba8b34545ef6d23e1081e224f58bba6f0fb1c58029105cd9ed4dd65c0838d
2023-07-16-hub-lambda0.25-N40,2023-07-16,hub,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.25,40,202607302101,36560,31,31,930,9380e778804a286b7f6a99482762a7e71da10fc936015d91f1a5acffdb1b11f0,0.0007948285739467664,3936.9863238512035,3951.777625820569,-14.791301969365426,-0.003742948963706954,-0.00924456373085339,8.884543548501464,3.2274703551710684,-0.02716618930711267,0.008677061845405886,0.017921625576259276,2504.0,3810.0,5534.0,2519.0,3807.0,5577.0999999999985,12290,914,40,-0.009244563730853392,0.00465213740129555,3.479924403318366,-0.025433650201211865,0.00694452273950508,0.016189086470358473,0,76.63062639999953,raw/27-2023-07-16-hub-lambda0.25-N40.npz,8c590bfb59559507899020931ab97c5d530c59a72251fe3a0c123cd01e05dab9
2023-07-16-hub-lambda0.5-N40,2023-07-16,hub,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.5,40,202607302102,36560,31,31,930,9380e778804a286b7f6a99482762a7e71da10fc936015d91f1a5acffdb1b11f0,0.0015896571478935307,3669.476805251641,3717.3080962800877,-47.83129102844639,-0.012867185013884425,-0.029894556892778992,7.801959089191376,3.2274703551710684,-0.04563242668816814,-0.014156687097389844,0.01573786979538915,2410.0,3594.0,5027.0,2425.0,3608.0,5155.0,9885,914,40,-0.029894556892778996,0.004367802369684275,3.479924403318366,-0.04509417894791509,-0.014694934837642901,0.015199622055136095,0,71.61026270000002,raw/28-2023-07-16-hub-lambda0.5-N40.npz,32c78da7f1f940c6dba5b9fad4b09f3a3dc02bd6d5a1fa24b1dd5cf046d3e26d
2023-07-16-hub-lambda0.75-N40,2023-07-16,hub,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,0.75,40,202607302103,36560,31,31,930,9380e778804a286b7f6a99482762a7e71da10fc936015d91f1a5acffdb1b11f0,0.002384485721840284,3354.632795404814,3424.6371717724287,-70.00437636761488,-0.020441399440684092,-0.0437527352297593,6.590959409137278,3.2274703551710684,-0.057047814045463295,-0.03045765641405531,0.01329507881570399,2280.0,3310.0,4486.0999999999985,2303.0,3345.0,4651.0,8362,914,40,-0.043752735229759296,0.00411079718936659,3.479924403318366,-0.05805799868612864,-0.02944747177338995,0.014305263456369347,0,65.19150020000052,raw/29-2023-07-16-hub-lambda0.75-N40.npz,0c0ea9c764900a249501b3f3db06354f9f8459e5fa1dc76acaf44aab6a65a529
2023-07-16-hub-lambda1-N40,2023-07-16,hub,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,historical public topology; synthetic interpolated demand,1.0,40,202607302104,36560,31,31,930,9380e778804a286b7f6a99482762a7e71da10fc936015d91f1a5acffdb1b11f0,0.0031793142957870627,3081.0156181619254,3139.34182166302,-58.32620350109409,-0.01857911843132668,-0.036453877188183804,5.629988633972625,3.2274703551710684,-0.04781051557324424,-0.025097238803123364,0.01135663838506044,2154.0,3047.0,4044.0,2160.0,3083.0,4190.0999999999985,7356,914,40,-0.036453877188183804,0.0034945264610099164,3.479924403318366,-0.048614565097893976,-0.024293189278473633,0.012160687909710173,0,59.3954018000004,raw/30-2023-07-16-hub-lambda1-N40.npz,956e513e93db012795416d14e0e33e889b0dd878f6dd39af2643975b7fc51091
2026-07-22-primary-lambda0-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607303000,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,1.984089975648473e-17,6095.240754923414,6022.958916849016,72.28183807439825,0.012001051156466028,0.04517614879649891,16.08425958148587,3.2274703551710684,0.012731479431422742,0.07762081816157507,0.032444669365076166,3515.0,5813.0,9035.099999999999,3481.0,5745.0,8939.099999999999,19264,914,40,0.04517614879649891,0.010400513434226058,3.479924403318366,0.008983148289695146,0.08136914930330266,0.03619300050680376,0,338.87184069999967,raw/31-2026-07-22-primary-lambda0-N40.npz,bea41600e56b684ddfbfb815f75970554a77742edbd818ae75e6c95f4e40e1b8
2026-07-22-primary-lambda0.25-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607303001,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0013831674905959413,5833.3745623632385,5799.7646334792125,33.60992888402626,0.005795050490499654,0.02100620555251641,14.876273374291248,3.2274703551710684,-0.009001751516824641,0.05101416262185746,0.030007957069341052,3414.0,5594.0,8546.099999999999,3370.0,5566.5,8512.099999999999,18906,914,40,0.021006205552516415,0.008193958062664448,3.479924403318366,-0.007508149069516877,0.049520560174549706,0.02851435462203329,0,332.9648654,raw/32-2026-07-22-primary-lambda0.25-N40.npz,2fbd0575a03241ba38cc82f30320ca36cbe08a00f6c38a68056c6f1b472d34b4
2026-07-22-primary-lambda0.5-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607303002,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.002766334981191896,5167.610913566739,5180.006728665207,-12.39581509846827,-0.0023930113893235122,-0.00774738443654267,12.378085346745555,3.2274703551710684,-0.03271607413054184,0.017221305257456503,0.024968689693999173,3137.0,4990.0,7409.0,3139.0,4991.0,7476.0,15207,914,40,-0.007747384436542668,0.007364091273958434,3.479924403318366,-0.033373865369054456,0.017879096495969117,0.025626480932511787,0,288.1308312000001,raw/33-2026-07-22-primary-lambda0.5-N40.npz,7adbf81ca5ecc8e9e8ad25662cf577a2bda3ef41db85336b2420887e8dc93762
2026-07-22-primary-lambda0.75-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607303003,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.004149502471787841,4497.580634573304,4516.149535010941,-18.56890043763676,-0.004111666430370264,-0.011605562773522975,9.912620629312473,3.2274703551710684,-0.031600993537999965,0.008389867990954016,0.01999543076447699,2818.0,4387.0,6325.0,2826.0,4375.0,6371.0999999999985,12781,914,40,-0.011605562773522973,0.006324721185946618,3.479924403318366,-0.03361511437268328,0.010403988825637337,0.02200955159916031,0,253.08566939999992,raw/34-2026-07-22-primary-lambda0.75-N40.npz,e409fd613542e475ad8d4b9b436a4c20bdd38e513c55a1c2218a95efc76b6acb
2026-07-22-primary-lambda1-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607303004,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0055326699623837825,3920.1634846827133,3935.512636761488,-15.349152078774617,-0.0039001658730297845,-0.009593220049234135,7.9362619259555816,3.2274703551710684,-0.025602001359793188,0.0064155612613249185,0.016008781310559054,2559.0,3830.0,5391.0,2560.0,3838.0,5450.0,9683,914,40,-0.009593220049234134,0.004942178566397022,3.479924403318366,-0.02679162784799611,0.007605187749527842,0.017198407798761976,0,213.75411559999998,raw/35-2026-07-22-primary-lambda1-N40.npz,567af6ea85b0dce549cc4fc9dfbae3604bded857f97ad78a6147f744e3acc52f
2026-07-22-hub-lambda0-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607303100,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,1.214306433183765e-17,4063.3672592997814,4059.0450492341356,4.322210065645514,0.0010648342191868585,0.0027013812910284462,9.433427415272945,3.2274703551710684,-0.01632743579050372,0.021730198372560613,0.019028817081532166,2553.0,3910.0,5774.0,2536.0,3906.0,5755.0999999999985,12411,914,40,0.002701381291028448,0.007169907829306392,3.479924403318366,-0.022249355933718278,0.027652118515775172,0.024950737224746725,0,86.51040480000006,raw/36-2026-07-22-hub-lambda0-N40.npz,b9ab09c74fdc9ea81f2b7e8e354406060df9713bb08831a23c0b5b9be91f631f
2026-07-22-hub-lambda0.25-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607303101,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0008693957049378598,3970.978911378556,3975.1864059080963,-4.207494529540481,-0.0010584395547557515,-0.002629684080962801,8.995243259592684,3.2274703551710684,-0.020774609679642647,0.015515241517717047,0.018144925598679848,2524.0,3836.0,5577.0999999999985,2528.0,3837.0,5594.0,11795,914,40,-0.0026296840809628013,0.005848933212039381,3.479924403318366,-0.022983529498917916,0.01772416133699231,0.020353845417955114,0,84.39182740000001,raw/37-2026-07-22-hub-lambda0.25-N40.npz,f9a87b9a8343b1b511c58a2f1ab6213741da9bfa6e272cb221892868f9f311bd
2026-07-22-hub-lambda0.5-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607303102,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.001738791409875734,3672.5089442013127,3712.0197757111596,-39.510831509846824,-0.0106440250583733,-0.024694269693654264,7.76923708258612,3.2274703551710684,-0.0403661336726183,-0.009022405714690228,0.015671863978964036,2414.0,3595.0,5030.0999999999985,2420.0,3612.0,5126.0999999999985,10292,914,40,-0.024694269693654264,0.0050919128231431505,3.479924403318366,-0.042413741386479825,-0.006974798000828699,0.017719471692825565,0,78.20465209999998,raw/38-2026-07-22-hub-lambda0.5-N40.npz,593098fb5c5339c95fe43065e5a1dfbfe444bae41c95f1f1d2e44a5b913378a5
2026-07-22-hub-lambda0.75-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607303103,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0026081871148135915,3348.885530634573,3390.1961159737416,-41.31058533916849,-0.012185308438212031,-0.025819115836980308,6.548382573097914,3.2274703551710684,-0.03902830998010053,-0.012609921693860084,0.013209194143120224,2272.0,3291.0,4495.0999999999985,2279.0,3312.0,4592.0,8122,914,40,-0.0258191158369803,0.003929506102825961,3.479924403318366,-0.03949350001719281,-0.01214473165676779,0.013674384180212511,0,70.86115670000004,raw/39-2026-07-22-hub-lambda0.75-N40.npz,a613209a03433a72228cfe3bdb3bfb770320e4cc3cfa7c5bcab188de792d8369
2026-07-22-hub-lambda1-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607303104,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0034775828197514485,3059.6873905908096,3109.568134573304,-49.88074398249453,-0.016041051947986718,-0.03117546498905908,5.556394370198231,3.2274703551710684,-0.04238365130871796,-0.0199672786694002,0.011208186319658881,2146.0,3025.0,4021.0,2155.0,3055.0,4135.0,6997,914,40,-0.03117546498905908,0.0039002086871423184,3.479924403318366,-0.04474789637747992,-0.01760303360063824,0.01357243138842084,0,64.37005499999987,raw/40-2026-07-22-hub-lambda1-N40.npz,fb17aa2126e5ab0293e94e5126878c117a6392e858a5cd78ef7776e6db556893
