anchor_id,block_index,slope
2022-05-31-primary,32,-0.012099835886214452
2022-05-31-primary,33,-0.09825929978118161
2022-05-31-primary,34,-0.02457549234135668
2022-05-31-primary,35,-0.041067286652078774
2022-05-31-primary,36,-0.07968873085339168
2022-05-31-primary,37,-0.050718271334792134
2022-05-31-primary,38,-0.02595514223194749
2022-05-31-primary,39,-0.047446663019693656
2022-05-31-hub,0,-0.01797264770240699
2022-05-31-hub,1,-0.03873440919037199
2022-05-31-hub,2,0.035807713347921225
2022-05-31-hub,3,-0.013873085339168497
2022-05-31-hub,4,-0.03082467177242889
2022-05-31-hub,5,-0.020922866520787745
2022-05-31-hub,6,-0.040958424507658645
2022-05-31-hub,7,-0.03458342450765865
2022-05-31-hub,8,0.02516274617067834
2022-05-31-hub,9,-0.019856126914660824
2022-05-31-hub,10,-0.01680497811816192
2022-05-31-hub,11,-0.01695185995623632
2022-05-31-hub,12,-0.0017037746170678308
2022-05-31-hub,13,-0.03395459518599562
2022-05-31-hub,14,-0.05365563457330416
2022-05-31-hub,15,-0.014415207877461714
2022-05-31-hub,16,-0.0523183807439825
2022-05-31-hub,17,-0.042103391684901535
2022-05-31-hub,18,-0.05754896061269147
2022-05-31-hub,19,-0.06520295404814005
2022-05-31-hub,20,0.021074124726477034
2022-05-31-hub,21,-0.047052789934354494
2022-05-31-hub,22,0.002940919037199119
2022-05-31-hub,23,-0.020878829321663024
2022-05-31-hub,24,-0.024177516411378566
2022-05-31-hub,25,-0.03870842450765865
2022-05-31-hub,26,-0.0062363238512035
2022-05-31-hub,27,-0.051219091903719906
2022-05-31-hub,28,-0.007432166301969367
2022-05-31-hub,29,-0.030031728665207872
2022-05-31-hub,30,-0.06346006564551422
2022-05-31-hub,31,-0.02435913566739608
2022-05-31-hub,32,-0.06719502188183807
2022-05-31-hub,33,-0.04468736323851206
2022-05-31-hub,34,-0.009037472647702403
2022-05-31-hub,35,-0.07352215536105033
2022-05-31-hub,36,-0.002490426695842447
2022-05-31-hub,37,-0.07570760393873087
2022-05-31-hub,38,-0.07974206783369805
2022-05-31-hub,39,-0.01930634573304157
2023-07-16-primary,0,-0.03592669584245076
2023-07-16-primary,1,-0.06018107221006565
2023-07-16-primary,2,-0.01527926695842451
2023-07-16-primary,3,-0.06392997811816192
2023-07-16-primary,4,-0.03915563457330416
2023-07-16-primary,5,-0.08955525164113785
2023-07-16-primary,6,-0.005127188183807431
2023-07-16-primary,7,-0.10725547045951861
2023-07-16-primary,8,-0.07255880743982496
2023-07-16-primary,9,-0.05234819474835885
2023-07-16-primary,10,0.019124726477024075
2023-07-16-primary,11,-0.047284190371991254
2023-07-16-primary,12,-0.09435722100656459
2023-07-16-primary,13,-0.05987499999999999
2023-07-16-primary,14,0.030391137855579876
2023-07-16-primary,15,-0.09491110503282275
2023-07-16-primary,16,-0.0677727024070022
2023-07-16-primary,17,-0.0294007111597374
2023-07-16-primary,18,-0.1320262582056893
2023-07-16-primary,19,-0.08126449671772429
2023-07-16-primary,20,-0.03106263676148798
2023-07-16-primary,21,-0.07309381838074398
2023-07-16-primary,22,-0.014606673960612696
2023-07-16-primary,23,-0.1414751094091904
2023-07-16-primary,24,-0.06186542669584244
2023-07-16-primary,25,-0.08947620350109411
2023-07-16-primary,26,0.0024373632385120345
2023-07-16-primary,27,-0.09463977024070022
2023-07-16-primary,28,-0.11791849015317288
2023-07-16-primary,29,-0.045808533916849026
2023-07-16-primary,30,-0.00408643326039387
2023-07-16-primary,31,-0.04976942013129102
