cell_id,block_index,normalized_mean_difference
2023-07-16-hub-uniform-N40,1,-0.7539999999999999
2023-07-16-hub-uniform-N40,2,0.5185
2023-07-16-hub-uniform-N40,3,-0.31399999999999995
2023-07-16-hub-uniform-N80,0,0.7510000000000001
2023-07-16-hub-uniform-N80,1,-0.31765625000000003
2023-07-16-hub-uniform-N80,2,0.07862499999999997
2023-07-16-hub-uniform-N80,3,-0.09143750000000006
2023-07-16-hub-hotspot-N10,0,-0.274
2023-07-16-hub-hotspot-N10,1,0.532
2023-07-16-hub-hotspot-N10,2,0.588
2023-07-16-hub-hotspot-N10,3,-0.404
2023-07-16-hub-hotspot-N20,0,0.07899999999999992
2023-07-16-hub-hotspot-N20,1,-0.4665
2023-07-16-hub-hotspot-N20,2,-0.8009999999999999
2023-07-16-hub-hotspot-N20,3,0.174
2023-07-16-hub-hotspot-N40,0,0.04487500000000002
2023-07-16-hub-hotspot-N40,1,-0.42062499999999997
2023-07-16-hub-hotspot-N40,2,0.766625
2023-07-16-hub-hotspot-N40,3,0.09162499999999998
2023-07-16-hub-hotspot-N80,0,0.13890625000000004
2023-07-16-hub-hotspot-N80,1,-0.21212499999999998
2023-07-16-hub-hotspot-N80,2,0.018218749999999995
2023-07-16-hub-hotspot-N80,3,0.07343750000000002
