cell_id,snapshot,snapshot_sha256,date,mode,demand_kind,scale,seed,node_count,channel_count,route_count,multi_channel_route_count,repetitions,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2022-05-31-hub-hotspot-N40,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,40,202607231112,31,36,948,876,20,3051.35,2980.0,71.35,0.023942953020134227,0.044593749999999995,224.03208504939408,3.865530558367775,-0.49665804425830073,0.5858455442583007,0.5412517942583007,1924.4,3135.5,4058.1000000000004,2470.1,3041.0,3753.0,4897,5,4,0.04459375000000001,0.11461859731981763,12.746788173124813,-1.4164252307364067,1.5056127307364067,1.4610189807364067,0,0.08061330000009548,raw/31-2022-05-31-hub-hotspot-N40.npz,6e4b8c1e91db458b4fc6a8eec72034663064d4e97f3647b02e5c5e67cde89fe4
2022-05-31-hub-hotspot-N80,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,80,202607231113,31,36,948,876,20,8105.65,7806.25,299.4,0.03835388310648519,0.046781249999999996,495.87819174937664,3.865530558367775,-0.25272379741177664,0.34628629741177663,0.29950504741177664,6156.2,7968.0,10338.7,5588.6,7254.0,10208.0,10977,5,4,0.04678125000000001,0.0789862105169182,12.746788173124813,-0.9600392440569996,1.0536017440569996,1.0068204940569996,0,0.1381347999999889,raw/32-2022-05-31-hub-hotspot-N80.npz,dc2869179782eefd907f1012799f8daa1f7f34e3d53e1d3914dc3ae43a2c9b7a
2023-07-16-primary-uniform-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,10,202607232000,31,30,930,870,20,228.35,239.25,-10.9,-0.045559038662486936,-0.109,20.58575133180076,3.865530558367775,-0.9047485084003596,0.6867485084003596,0.7957485084003596,137.70000000000002,224.0,320.20000000000005,175.9,229.5,358.7,384,5,4,-0.10900000000000001,0.23269651193489488,12.746788173124813,-3.0751331462591147,2.8571331462591147,2.9661331462591147,0,0.039796300000034535,raw/33-2023-07-16-primary-uniform-N10.npz,2320ba152e83b692da36e918699e6c8e8705dafd80b7971a0ef8776206967b6b
2023-07-16-primary-uniform-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,20,202607232001,31,30,930,870,20,1024.05,1073.0,-48.95,-0.04561975768872321,-0.12237500000000001,85.03409455531413,3.865530558367775,-0.9441297275167541,0.699379727516754,0.821754727516754,677.2,1062.0,1258.7,693.3,1041.5,1484.8,1846,5,4,-0.122375,0.19539557899724,12.746788173124813,-2.613041055442894,2.368291055442894,2.490666055442894,0,0.04747780000025159,raw/34-2023-07-16-primary-uniform-N20.npz,d404ee96d41fd24bfefb95cc6156cf4e150ed2eaaf158ad88f6a5c0eefcff9eb
2023-07-16-primary-uniform-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,40,202607232002,31,30,930,870,20,4255.2,4169.7,85.5,0.020505072307360244,0.0534375,386.3970925846812,3.865530558367775,-0.8800811056565923,0.9869561056565923,0.9335186056565923,2203.4,4080.0,6227.6,2899.2,3992.0,5412.6,6862,5,4,0.053437499999999985,0.13168646178992738,12.746788173124813,-1.6251419337044988,1.7320169337044988,1.6785794337044988,0,0.08048799999960465,raw/35-2023-07-16-primary-uniform-N40.npz,c346337013023fee41d146a81c68a946f09c115343a193e3d0781cdba6dd794b
2023-07-16-primary-uniform-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,80,202607232003,31,30,930,870,20,17143.5,16039.3,1104.2,0.06884340339042228,0.17253125,2036.1602067048707,3.865530558367775,-1.0572874219922066,1.4023499219922066,1.2298186719922066,12974.5,16207.5,22885.2,9863.5,13752.5,25581.700000000008,31247,5,4,0.17253125000000005,0.3204038614625363,12.746788173124813,-3.9115889019141785,4.256651401914179,4.0841201519141785,0,0.21705489999976635,raw/36-2023-07-16-primary-uniform-N80.npz,6107c7648e280fb440c78956eedd6d9fb55529ec4d42cbd09b93d187bc6229be
2023-07-16-primary-hotspot-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,10,202607232010,31,30,930,870,20,263.55,254.7,8.85,0.034746760895170786,0.0885,29.344350751935735,3.865530558367775,-1.0458148454706997,1.2228148454706997,1.1343148454706997,148.4,259.0,357.4000000000001,194.1,241.5,358.80000000000007,491,5,4,0.0885,0.1165228875943835,12.746788173124813,-1.3967925654864397,1.5737925654864398,1.4852925654864397,0,0.0393195999999989,raw/37-2023-07-16-primary-hotspot-N10.npz,0bee2a7621c05cbc1f7535e10e373d647dc7a7bed8ab49efca16258986058be4
2023-07-16-primary-hotspot-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,20,202607232011,31,30,930,870,20,973.75,1041.35,-67.6,-0.06491573438325252,-0.16899999999999998,105.80071634420707,3.865530558367775,-1.1914397553143334,0.8534397553143334,1.0224397553143334,675.0,964.5,1278.7,608.6,1051.5,1442.4,1591,5,4,-0.16899999999999998,0.18111402945842342,12.746788173124813,-2.4776221686876108,2.1396221686876107,2.3086221686876107,0,0.04699490000029982,raw/38-2023-07-16-primary-hotspot-N20.npz,89bed17ebd24619515e53aae6f72fbf750d444fc70990e598e274b8d1853c69b
2023-07-16-primary-hotspot-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,40,202607232012,31,30,930,870,20,3064.35,3081.15,-16.8,-0.005452509614916509,-0.0105,205.9069999576968,3.865530558367775,-0.5079623753239432,0.48696237532394315,0.49746237532394316,2276.4,3082.0,3652.8,2318.1,2804.0,4108.1,5130,5,4,-0.010500000000000023,0.12100041967902427,12.746788173124813,-1.5528667185077254,1.5318667185077255,1.5423667185077254,0,0.06805579999991096,raw/39-2023-07-16-primary-hotspot-N40.npz,120005c79827b83364868ce0f5c050b504784bdd42aa33733b0655f54a816fd9
2023-07-16-primary-hotspot-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,hotspot,80,202607232013,31,30,930,870,20,8900.05,9143.05,-243.0,-0.026577564379501373,-0.03796875,551.0858993124871,3.865530558367775,-0.37081865376218837,0.2948811537621884,0.33284990376218837,7016.3,9024.5,10685.7,6873.7,9134.5,11142.7,14239,5,4,-0.037968749999999996,0.05124700512082796,12.746788173124813,-0.6912034687822365,0.6152659687822365,0.6532347187822365,0,0.12774919999992562,raw/40-2023-07-16-primary-hotspot-N80.npz,f2fee60b6496ddc2b141c714b573fff5ae7bdcc6ebd85df1bf493efe949f29b6
2023-07-16-hub-uniform-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,10,202607232100,31,31,930,868,20,238.75,253.15,-14.4,-0.05688327078807032,-0.14400000000000002,21.166433207719294,3.865530558367775,-0.9621949437608937,0.6741949437608936,0.8181949437608936,154.3,233.5,330.2,175.6,246.0,328.5,397,5,4,-0.14399999999999993,0.29566873355158807,12.746788173124813,-3.9128267159981744,3.624826715998174,3.7688267159981743,0,0.04128720000016983,raw/41-2023-07-16-hub-uniform-N10.npz,3ffbb9b70961106a22c59a5043b6c1a72337fc6356526ce6f028b5d46d144e24
2023-07-16-hub-uniform-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,20,202607232101,31,31,930,868,20,1002.95,980.75,22.2,0.022635737955646187,0.0555,129.97249911545055,3.865530558367775,-1.2005316676955067,1.3115316676955069,1.2560316676955068,638.3000000000001,831.5,1515.9000000000008,632.2,980.5,1372.1000000000004,2075,5,4,0.055499999999999994,0.44401778305228573,12.746788173124813,-5.604300625667975,5.715300625667975,5.659800625667975,0,0.04950020000023869,raw/42-2023-07-16-hub-uniform-N20.npz,b658296260fbeb69a733a427adf864a19b853bb575a8bc597d94861f2ccd9fbe
2023-07-16-hub-uniform-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,40,202607232102,31,31,930,868,20,4157.95,4093.9,64.05,0.015645228266445196,0.04003125,533.4003013191578,3.865530558367775,-1.2486407278698648,1.3287032278698647,1.2886719778698648,2752.4,3832.0,5840.700000000002,2239.8,4125.5,5428.400000000001,7442,5,4,0.04003125000000002,0.3455806570974363,12.746788173124813,-4.365012182750302,4.4450746827503025,4.405043432750302,0,0.0834245999999439,raw/43-2023-07-16-hub-uniform-N40.npz,430f72daffaceb23c75b7d13782a51557bd70546ff45e931747ff9eca367b8ba
2023-07-16-hub-uniform-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,uniform,80,202607232103,31,31,930,868,20,15816.35,15143.5,672.85,0.044431604318684585,0.1051328125,1729.8874747022069,3.865530558367775,-0.9397004524998502,1.1499660774998501,1.0448332649998502,10130.0,15879.0,20407.400000000005,9865.4,13505.0,21683.4,24159,5,4,0.1051328125,0.23007925575380037,12.746788173124813,-2.8276387236239016,3.0379043486239015,2.9327715361239015,0,0.20785569999998188,raw/44-2023-07-16-hub-uniform-N80.npz,8819fc1cbdabc6336866b8ddbf7ac42e2c3046300fdda0b3fb97bf71a641a10f
2023-07-16-hub-hotspot-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,10,202607232110,31,31,930,868,20,236.7,225.65,11.05,0.04896964325282517,0.1105,21.846049263449274,3.865530558367775,-0.7339657100747099,0.95496571007471,0.8444657100747099,157.9,222.5,305.20000000000005,140.6,242.0,327.5,383,5,4,0.11049999999999999,0.26112241701291494,12.746788173124813,-3.2179721369179894,3.4389721369179895,3.3284721369179895,0,0.040339099999982864,raw/45-2023-07-16-hub-hotspot-N10.npz,1d1f72f8796c250c09973e0792b76008c2669ba3073f3b181e5c849ae73ba450
2023-07-16-hub-hotspot-N20,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,20,202607232111,31,31,930,868,20,913.1,1014.55,-101.45,-0.09999507170666799,-0.253625,91.83969085199206,3.865530558367775,-1.1411478286485617,0.6338978286485617,0.8875228286485617,606.8,838.5,1148.8000000000006,680.5,1040.5,1288.0000000000002,1866,5,4,-0.25362500000000004,0.23065805996106012,12.746788173124813,-3.193774430747555,2.686524430747555,2.940149430747555,0,0.04942269999992277,raw/46-2023-07-16-hub-hotspot-N20.npz,417462adfb2a0454730b43e476774c00cacdba978a6bed6636982f3a7a51c9ac
2023-07-16-hub-hotspot-N40,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,40,202607232112,31,31,930,868,20,3433.3,3240.3,193.0,0.05956238619880875,0.120625,277.09550890014725,3.865530558367775,-0.548825723274993,0.790075723274993,0.669450723274993,2683.1,3362.0,4346.9,2001.9,3144.0,4268.400000000001,5182,5,4,0.12062500000000001,0.24441198569219144,12.746788173124813,-2.994842808591177,3.236092808591177,3.115467808591177,0,0.07280539999965185,raw/47-2023-07-16-hub-hotspot-N40.npz,1d89d76771a713fd89dce129630f6fff94d95c99e6d78af1e01d084a3a7617df
2023-07-16-hub-hotspot-N80,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,hub,hotspot,80,202607232113,31,31,930,868,20,9700.65,9671.15,29.5,0.003050309425456125,0.004609375,630.2551175182116,3.865530558367775,-0.37605787755223746,0.3852766275522375,0.3806672525522375,7911.7,9265.0,11592.5,7046.0,10095.0,11997.6,14203,5,4,0.004609375000000016,0.07633913687198314,12.746788173124813,-0.9684694320263509,0.977688182026351,0.973078807026351,0,0.13839950000010504,raw/48-2023-07-16-hub-hotspot-N80.npz,6406289416c6848cf3b75df99a53ab4fbc85cf7d7fbfe255a41dfabcebd0e7cb
