cell_id,date,mode,source,source_sha256,claim_boundary,hotspot_weight,scale,seed,repetitions,node_count,channel_count,route_count,increment_sha256,maximum_absolute_drift,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2026-07-22-primary-lambda0-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607293000,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,1.984089975648473e-17,6089.31624726477,6023.595158643326,65.7210886214442,0.010910608513777731,0.04107568038840262,15.90882469683546,3.2274703551710684,0.008984892829246492,0.07316646794755874,0.03209078755915613,3516.0,5814.0,9037.0,3463.9,5761.0,8922.099999999999,19523,914,40,0.041075680388402626,0.009708242121239672,3.479924403318366,0.007291731717377438,0.0748596290594278,0.03378394867102519,0,338.4314704999997,raw/31-2026-07-22-primary-lambda0-N40.npz,32084ae0c95ed86ee349abeb7c39b780641b4d45aa27e9448b77f8d6f64bb812
2026-07-22-primary-lambda0.25-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607293001,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0013831674905959413,5837.726942013129,5787.9621717724285,49.764770240700216,0.008597977796641494,0.031102981400437636,14.886323006691487,3.2274703551710684,0.0010747525244389974,0.061131210276436275,0.03002822887599864,3403.0,5592.5,8589.0,3403.0,5561.0,8469.099999999999,18827,914,40,0.031102981400437636,0.010077895443194422,3.479924403318366,-0.00396733288642559,0.06617329568730086,0.035070314286863226,0,323.13144869999996,raw/32-2026-07-22-primary-lambda0.25-N40.npz,0218f9450fba605c91ac4e4ddc27effd2ff1c15b3c031fb4db35a05986bd877d
2026-07-22-primary-lambda0.5-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607293002,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.002766334981191896,5158.284737417943,5184.549507658643,-26.26477024070022,-0.0050659696087194785,-0.016415481400437637,12.356298989811924,3.2274703551710684,-0.04134022433121776,0.00850926153034249,0.024924742930780126,3126.0,4983.0,7399.0,3136.9,4994.0,7459.0,19392,914,40,-0.016415481400437637,0.007146609222240858,3.479924403318366,-0.04128514123389368,0.008454178433018409,0.024869659833456046,0,286.2489938000008,raw/33-2026-07-22-primary-lambda0.5-N40.npz,b71a54e00ad4ddda484127a0b7264cfb8903d405618360dd36b2bc73dc9334d4
2026-07-22-primary-lambda0.75-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607293003,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.004149502471787841,4488.347592997812,4501.078966083151,-12.731373085339168,-0.0028285158250440645,-0.00795710817833698,9.880998970135376,3.2274703551710684,-0.02788875271307935,0.011974536356405387,0.019931644534742367,2826.0,4361.0,6300.0999999999985,2813.0,4369.0,6352.0,12889,914,40,-0.007957108178336983,0.005992621117155801,3.479924403318366,-0.028810976643768423,0.012896760287094454,0.020853868465431438,0,246.80491599999914,raw/34-2026-07-22-primary-lambda0.75-N40.npz,e5aefb34d382e5b788a4b33e54b5fd8d5755676173f49ac723fe1a5c7db1ca89
2026-07-22-primary-lambda1-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607293004,36560,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0055326699623837825,3916.346553610503,3951.9350109409193,-35.58845733041576,-0.00900532453896363,-0.022242785831509848,7.9926064465427205,3.2274703551710684,-0.03836522356073847,-0.006120348102281223,0.016122437729228625,2564.0,3824.0,5390.0999999999985,2576.0,3857.0,5450.0,10300,914,40,-0.022242785831509848,0.004670656726378626,3.479924403318366,-0.038496318153157905,-0.005989253509861795,0.016253532321648053,0,214.61781399999927,raw/35-2026-07-22-primary-lambda1-N40.npz,99cfe71c3fa6f99198ffcb6ffcd5f174e3d754d892ddf44166adf887160777bf
2026-07-22-hub-lambda0-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607293100,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,1.214306433183765e-17,4075.8582330415757,4043.655169584245,32.203063457330416,0.00796385005812487,0.02012691466083151,9.466970866675835,3.2274703551710684,0.0010304347699162525,0.03922339455174677,0.019096479890915258,2558.0,3934.0,5778.0,2543.0,3898.0,5740.0,13928,914,40,0.020126914660831514,0.006768916136355725,3.479924403318366,-0.0034284017860882407,0.04368223110775127,0.023555316446919754,0,86.85467530000096,raw/36-2026-07-22-hub-lambda0-N40.npz,98a05a1bde4470644ccfb715b1107cdad186a1d8121e5abad7c6255871321a1f
2026-07-22-hub-lambda0.25-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607293101,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0008693957049378598,3963.9330142231947,3978.814907002188,-14.881892778993436,-0.003740282754245057,-0.009301182986870897,8.925447098394825,3.2274703551710684,-0.027305317934818975,0.008702951961077182,0.01800413494794808,2535.0,3841.0,5553.0999999999985,2535.0,3838.0,5612.0,12493,914,40,-0.009301182986870899,0.00546877187410731,3.479924403318366,-0.02833209568775804,0.009729729714016241,0.01903091270088714,0,84.78983230000085,raw/37-2026-07-22-hub-lambda0.25-N40.npz,e7bf3f87b4e2f51e90e5096252120ad55fd50ea97ffb1a11b639f1404497b9ae
2026-07-22-hub-lambda0.5-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607293102,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.001738791409875734,3671.1709792122538,3718.3185175054705,-47.14753829321663,-0.01267980084848857,-0.029467211433260393,7.7660140926683665,3.2274703551710684,-0.045132574096965326,-0.01380184876955546,0.015665362663704933,2404.0,3582.5,5037.0999999999985,2417.0,3612.0,5149.0,10991,914,40,-0.029467211433260393,0.00473505478982258,3.479924403318366,-0.04594484414741351,-0.012989578719107279,0.016477632714153114,0,78.61842570000044,raw/38-2026-07-22-hub-lambda0.5-N40.npz,c4eab4a679d532b5ace778f3acf97ac86d9f380dc91bbb35c9f60c9c85c649cf
2026-07-22-hub-lambda0.75-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607293103,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0026081871148135915,3338.560503282276,3410.2997811816194,-71.73927789934355,-0.021036062077359936,-0.044837048687089716,6.541778021148008,3.2274703551710684,-0.058032920332942745,-0.03164117704123669,0.01319587164585303,2269.9,3284.0,4476.0,2294.0,3335.5,4619.0999999999985,8569,914,40,-0.04483704868708972,0.00451068863387908,3.479924403318366,-0.060533904139896316,-0.02914019323428313,0.015696855452806593,0,71.31077550000009,raw/39-2026-07-22-hub-lambda0.75-N40.npz,a97cec8ce0ac047b89167a0375af50201b68f24eed0e65c446fb06872baf1026
2026-07-22-hub-lambda1-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607293104,36560,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0034775828197514485,3055.9632658643327,3101.032303063457,-45.06903719912473,-0.01453355940684713,-0.028168148249452955,5.5397652636559025,3.2274703551710684,-0.03934279085136287,-0.01699350564754304,0.011174642601909915,2140.9,3027.0,4008.0,2141.0,3046.0,4125.0,7248,914,40,-0.028168148249452952,0.003479761411156156,3.479924403318366,-0.04027745490186081,-0.01605884159704509,0.01210930665240786,0,64.52316839999912,raw/40-2026-07-22-hub-lambda1-N40.npz,7c4618aa43d08fcb5ae417c4d710cd708bffdc6db194ffd9966cef4ef2ae3507
