cell_id,snapshot,snapshot_sha256,date,mode,demand_kind,scale,seed,node_count,channel_count,route_count,multi_channel_route_count,repetitions,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2022-05-31-primary-hotspot-N10,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,primary,hotspot,10,202607241010,31,30,930,870,20000,237.80605,237.80125,0.0048,2.0184923334086762e-05,4.7999999999999994e-05,0.7849542352937369,3.2795060748047757,-0.025694621830895475,0.025790621830895474,0.025742621830895474,143.0,230.0,342.0,142.0,230.0,343.0,758,500,40,4.800000000000082e-05,0.008109466762955944,3.5438667634871557,-0.028690869730843345,0.028786869730843344,0.028738869730843344,0,2.519377099997655,raw/21-2022-05-31-primary-hotspot-N10.npz,ed1d64ccfffc6aaf3a14c64d051306104291ea8077bdd8fc9078120ef563221e
2022-05-31-primary-hotspot-N20,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,primary,hotspot,20,202607241011,31,30,930,870,20000,899.5726,903.70275,-4.13015,-0.0045702527739347925,-0.010325375000000001,2.710391762591565,3.2795060748047757,-0.032547240626299656,0.01189649062629965,0.02222186562629965,570.0,879.0,1251.0,565.0,881.0,1266.1000000000022,2460,500,40,-0.010325375000000001,0.007526823054973552,3.5438667634871557,-0.036999433059169626,0.016348683059169627,0.026674058059169628,0,9.380092800001876,raw/22-2022-05-31-primary-hotspot-N20.npz,482c501ee305475df6fb76f2b67db65be0b71e3be8dc718eb351ac7b09edae32
2022-05-31-primary-hotspot-N40,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,primary,hotspot,40,202607241012,31,30,930,870,20000,3000.29935,3049.08455,-48.7852,-0.01599994988659793,-0.03049075,7.810982418387908,3.2795060748047757,-0.04650085268206028,-0.014480647317939722,0.016010102682060278,2041.0,2973.0,3985.100000000002,2054.0,2994.0,4103.0,7323,500,40,-0.03049075,0.004355903258420088,3.5438667634871557,-0.04592749078248035,-0.015054009217519648,0.015436740782480352,0,31.066203599999426,raw/23-2022-05-31-primary-hotspot-N40.npz,eef6510283f701537e9d8bd42d2b3dafab531e28e840b8b5753ec49415814e1b
2022-05-31-primary-hotspot-N80,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,primary,hotspot,80,202607241013,31,30,930,870,20000,8976.32875,9107.9963,-131.66755,-0.014456258617496364,-0.0205730546875,18.695468900357113,3.2795060748047757,-0.03015303966094452,-0.010993069714055484,0.009579984973444517,6689.0,8977.0,11276.100000000002,6658.0,9056.0,11624.100000000002,17111,500,40,-0.0205730546875,0.0028900080330945617,3.5438667634871557,-0.030814858102194705,-0.010331251272805297,0.010241803414694705,0,91.3344920999989,raw/24-2022-05-31-primary-hotspot-N80.npz,14d3b02a48ab83cadc4201e3c8ded4f9dde90ca8a9f6cd680a8f00731f1aaf81
2022-05-31-hub-uniform-N10,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,uniform,10,202607241100,31,36,948,876,20000,251.7446,250.6224,1.1222,0.004477652436494104,0.011222000000000001,0.8301278329082507,3.2795060748047757,-0.01600209270887132,0.03844609270887132,0.027224092708871318,153.0,241.0,364.0,153.0,242.0,360.0,719,500,40,0.011222,0.008873274676644439,3.5438667634871557,-0.020223703209852468,0.04266770320985247,0.03144570320985247,0,3.0790345999994315,raw/25-2022-05-31-hub-uniform-N10.npz,609bf6b73ab159e3ce6cea97343eaaba55136d725a98959303f502e5f2439b8d
2022-05-31-hub-uniform-N20,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,uniform,20,202607241101,31,36,948,876,20000,1026.53965,1018.7793,7.76035,0.00761730239316798,0.019400874999999998,3.2538046596456938,3.2795060748047757,-0.007276305368840351,0.04607805536884035,0.02667718036884035,639.0,987.0,1467.0,634.0,984.0,1446.0,2863,500,40,0.019400875000000005,0.008422639123462819,3.5438667634871557,-0.010447835850486469,0.04924958585048648,0.029848710850486473,0,12.329907700001058,raw/26-2022-05-31-hub-uniform-N20.npz,8107ada398f21898ba9da4cd519bd5f8cc96ebef8b3e47a509ee35eace566544
2022-05-31-hub-uniform-N40,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,uniform,40,202607241102,31,36,948,876,20000,4096.1019,4105.3314,-9.2295,-0.002248174166889426,-0.0057684375,12.945449515549681,3.2795060748047757,-0.03230261270457733,0.020765737704577326,0.026534175204577327,2578.9,3938.5,5825.0,2578.9,3956.0,5793.100000000002,11312,500,40,-0.005768437499999999,0.008167953696835567,3.5438667634871557,-0.034714577131917605,0.02317770213191761,0.028946139631917608,0,49.46360849999837,raw/27-2022-05-31-hub-uniform-N40.npz,57539da00937647354b7bc8de074d320e84d959c10dc897392c8c5915614fc8a
2022-05-31-hub-uniform-N80,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,uniform,80,202607241103,31,36,948,876,20000,16546.9922,16501.7827,45.2095,0.00273967369598195,0.0070639843749999995,52.010002978763424,3.2795060748047757,-0.019587128237417054,0.03371509698741705,0.026651112612417052,10395.9,15878.5,23493.40000000001,10358.9,15883.5,23396.0,49740,500,40,0.007063984374999999,0.00785374284736002,3.5438667634871557,-0.020768633870734153,0.03489660262073415,0.02783261824573415,0,198.47640939999837,raw/28-2022-05-31-hub-uniform-N80.npz,c4b9d9feec361a6e0a00474e937d536beb570095e875b5386d21f01a684a987a
2022-05-31-hub-hotspot-N10,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,10,202607241110,31,36,948,876,20000,250.2872,251.9533,-1.6661,-0.006612733391465799,-0.016661,0.8022175130140262,3.2795060748047757,-0.04296977207244278,0.009647772072442783,0.026308772072442782,155.0,243.0,355.0,156.0,243.0,358.0,699,500,40,-0.016661000000000002,0.007440823670631894,3.5438667634871557,-0.043030287699320866,0.009708287699320865,0.026369287699320867,0,3.1104133000008005,raw/29-2022-05-31-hub-hotspot-N10.npz,9328ed2e7ef77be8fce17036b425583e990ef4ac5642be5217e1811d3bbf2f3f
2022-05-31-hub-hotspot-N20,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,20,202607241111,31,36,948,876,20000,925.00735,925.1275,-0.12015,-0.0001298739903418718,-0.000300375,2.631729160764393,3.2795060748047757,-0.021877304424919253,0.021276554424919256,0.021576929424919254,608.0,902.0,1269.0,601.9000000000001,899.0,1279.0,2783,500,40,-0.00030037499999999856,0.0065663791718942426,3.5438667634871557,-0.023570747903730316,0.02296999790373032,0.023270372903730317,0,11.07066869999835,raw/30-2022-05-31-hub-hotspot-N20.npz,4a79333d6e8965f412c34cede86dfe867b8ce978b37d5727dedcf8be16ca6549
2022-05-31-hub-hotspot-N40,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,40,202607241112,31,36,948,876,20000,2966.3047,2988.30785,-22.00315,-0.007363080078914895,-0.013751968750000001,7.134050401122784,3.2795060748047757,-0.028374569767778513,0.0008706322677785108,0.014622601017778512,2081.0,2940.0,3893.0,2095.9,2934.0,3945.0,6817,500,40,-0.01375196875,0.005288741192497223,3.5438667634871557,-0.03249456288277633,0.0049906253827763335,0.018742594132776333,0,34.94178429999738,raw/31-2022-05-31-hub-hotspot-N40.npz,a63a52308040a76f1d01054fbaa852172ef0d5735855bcda43fbc3cb73820304
2022-05-31-hub-hotspot-N80,20220531.gml.geo,1aee99d82a6f60791f17e4176d76d3cfa20cd5931397f46d627a89b6e646e7a4,2022-05-31,hub,hotspot,80,202607241113,31,36,948,876,20000,8367.76815,8396.9694,-29.20125,-0.0034775939519322294,-0.0045626953125,16.102340473075877,3.2795060748047757,-0.01281390209375424,0.0036885114687542405,0.00825120678125424,6335.9,8327.0,10438.0,6330.0,8353.0,10509.100000000002,16492,500,40,-0.0045626953125,0.002030110284199249,3.5438667634871557,-0.011757135674887183,0.0026317450498871825,0.007194440362387183,0,97.20970150000358,raw/32-2022-05-31-hub-hotspot-N80.npz,0c99eec2d49f3f37464b8eafe61893e0d388b68ba0b02d928457f17717569d73
2023-07-16-primary-uniform-N10,20230716.gml.geo,ee1b054a6ba2cb0ea3184f9f68f5cca7d8e70d17ff2d9e44e5e8871be8a8b855,2023-07-16,primary,uniform,10,202607242000,31,30,930,870,20000,245.1282,245.00685,0.12135,0.0004952922744813053,0.0012135,0.8011777552445212,3.2795060748047757,-0.02506117315322861,0.027488173153228608,0.02627467315322861,149.0,237.0,351.0,150.0,236.0,351.0,781,500,40,0.0012134999999999987,0.008976381127572286,3.5438667634871557,-0.030597598734396783,0.03302459873439678,0.03181109873439678,0,2.611084000000119,raw/33-2023-07-16-primary-uniform-N10.npz,79b01a32d1bf8fcb574d2f63bd0e94a3dfd94e65e03d6acf2a0399a51d56d036
