split,k,N,p_bias,repetitions,mc_mean,mc_sd,mc_se,ci_low,ci_high,seed
calibration,12,10,0.85,5000,163.0314,74.80967659054754,1.0579685923109736,160.95781966229595,165.10498033770403,8273162
calibration,12,10,1.0,5000,169.1912,77.17672377017814,1.0914436945530794,167.05200966752264,171.33039033247738,8273312
calibration,12,10,1.15,5000,164.5452,74.50783744364149,1.053699942158877,162.47998606285665,166.61041393714333,8273462
calibration,12,10,1.3,5000,154.13,64.63746514506951,0.9141117984557552,152.33837379718358,155.9216262028164,8273612
calibration,12,10,1.5,5000,143.5032,55.753920845963286,0.788479510158373,141.9578085575418,145.0485914424582,8273812
calibration,12,10,1.7,5000,133.4282,49.33312879069455,0.6976757981009883,132.06078056283684,134.79561943716317,8274012
calibration,12,10,1.9,5000,124.7054,44.01132593096964,0.6224141402959995,123.48549070155138,125.92530929844861,8274212
calibration,12,20,0.3,5000,172.7584,43.95437210113871,0.6216086915102396,171.54006935216285,173.97673064783714,8272782
calibration,12,20,0.5,5000,238.7218,71.59852843889267,1.0125560996423775,236.7372265123746,240.7063734876254,8272982
calibration,12,20,0.7,5000,378.368,139.09990198611396,1.9671696791353057,374.5124182774156,382.2235817225844,8273182
calibration,12,20,0.85,5000,567.1894,234.09118749848932,3.310549321923867,560.7008425599857,573.6779574400142,8273332
calibration,12,20,1.0,5000,684.7934,305.565895380561,4.321354334458676,676.3237011400249,693.2630988599751,8273482
calibration,12,20,1.15,5000,622.424,263.21851268686294,3.7224719050943613,615.1280891325529,629.7199108674471,8273632
calibration,12,20,1.3,5000,552.8836,210.68008180749808,2.9794662901403695,547.0439533781737,558.7232466218263,8273782
calibration,12,20,1.5,5000,486.2808,167.81305132616797,2.3732349312867904,481.6293450078255,490.9322549921745,8273982
calibration,12,20,1.7,5000,433.2384,134.92314855740406,1.9081014656796071,429.4985898484199,436.97821015158013,8274182
calibration,12,20,1.9,5000,396.0648,115.23959490473212,1.6297339803665356,392.8705800941005,399.2590199058995,8274382
calibration,12,40,0.3,5000,342.477,61.55165629191838,0.8704718711455821,340.77090648299946,344.1830935170005,8273122
calibration,12,40,0.5,5000,481.329,106.26551854240499,1.5028213753527875,478.3835242291116,484.27447577088844,8273322
calibration,12,40,0.7,5000,800.804,229.08827353536515,3.2397974341435076,794.4541137118734,807.1538862881265,8273522
calibration,12,40,0.85,5000,1517.2834,549.3191412905959,7.768545796843031,1502.0573300259377,1532.5094699740623,8273672
calibration,12,40,1.0,5000,2716.9208,1262.5616696705567,17.855318365805207,2681.925019070525,2751.9165809294745,8273822
calibration,12,40,1.15,5000,2222.72,839.0993509377473,11.866656822746235,2199.4617800105207,2245.978219989479,8273972
calibration,12,40,1.3,5000,1826.4186,598.817475235793,8.468557948644735,1809.820531419666,1843.016668580334,8274122
calibration,12,40,1.5,5000,1521.3142,440.60125439158054,6.2310426955917135,1509.1015807305089,1533.5268192694912,8274322
calibration,12,40,1.7,5000,1293.176,325.9241818866279,4.6092639832942455,1284.1420085975055,1302.2099914024943,8274522
calibration,12,40,1.9,5000,1135.536,266.1880717122846,3.764467811574549,1128.1577786683536,1142.9142213316466,8274722
calibration,12,80,0.3,5000,685.369,87.60579543659664,1.2389330404891796,682.9407358613845,687.7972641386156,8273802
calibration,12,80,0.5,5000,959.081,149.5726179238918,2.1152762482761687,954.9351347360257,963.2268652639743,8274002
calibration,12,80,0.7,5000,1597.8648,325.24714181928226,4.599689190839144,1588.8495748458772,1606.880025154123,8274202
calibration,12,80,0.85,5000,3175.2724,904.8732433415981,12.79684012962218,3150.1910542300234,3200.3537457699763,8274352
calibration,12,80,1.0,5000,10919.0608,4841.472584168995,68.46876190389308,10784.86449260232,11053.257107397678,8274502
calibration,12,80,1.15,5000,7352.3752,2434.258889373326,34.42561935679025,7284.902225915206,7419.848174084795,8274652
calibration,12,80,1.3,5000,5529.2532,1496.5338266102099,21.164184341422647,5487.7721609286455,5570.734239071355,8274802
calibration,12,80,1.5,5000,4271.375,965.1012529577879,13.648592809961707,4244.624249652823,4298.125750347177,8275002
calibration,12,80,1.7,5000,3519.3988,689.5095120678224,9.751137033515695,3500.2869226059943,3538.5106773940056,8275202
calibration,12,80,1.9,5000,2978.6556,534.1720566876081,7.554333672083451,2963.8493780755184,2993.4618219244817,8275402
calibration,15,10,0.3,5000,103.527,35.76774996260566,0.505832370926867,102.53558677076883,104.51841322923117,8275639
calibration,15,10,0.5,5000,131.0462,48.667452879249296,0.6882617190798789,129.6972318186658,132.39516818133418,8275839
calibration,15,10,0.7,5000,165.9632,67.19127606524418,0.9502281388462305,164.10078707076485,167.82561292923515,8276039
calibration,15,10,0.85,5000,184.3294,76.27858008639123,1.0787420247673676,182.21510448284613,186.44369551715386,8276189
calibration,15,10,1.0,5000,190.8676,81.8731770097065,1.1578615732170001,188.59823301741181,193.1369669825882,8276339
calibration,15,10,1.15,5000,186.0438,78.9806879646808,1.1169556008520907,183.85460724999962,188.2329927500004,8276489
calibration,15,10,1.3,5000,180.6946,73.31125042398162,1.0367776462412512,178.66255315339095,182.72664684660907,8276639
calibration,15,10,1.5,5000,169.0302,65.03166852805109,0.9196866761612141,167.22764723766267,170.83275276233735,8276839
calibration,15,10,1.7,5000,161.052,58.49324737093676,0.8272194373922315,159.43067969539973,162.67332030460025,8277039
calibration,15,10,1.9,5000,151.065,53.0354874361075,0.7500350561921111,149.59495830272098,152.535041697279,8277239
calibration,15,20,0.3,5000,214.6186,54.36973006691784,0.7689040964319945,213.11157566342797,216.125624336572,8275809
calibration,15,20,0.5,5000,297.864,88.79956856131304,1.255815541922884,295.40264676660547,300.3253532333945,8276009
calibration,15,20,0.7,5000,465.0672,167.34491790451747,2.3666145249478077,460.42872076581295,469.7056792341871,8276209
calibration,15,20,0.85,5000,664.2308,264.6026742994282,3.7420469063444215,656.8965228351054,671.5650771648947,8276359
calibration,15,20,1.0,5000,781.0592,330.5936425986823,4.675300129973803,771.8957801283359,790.2226198716642,8276509
calibration,15,20,1.15,5000,722.759,291.55634573705976,4.12322938337289,714.6776189085919,730.8403810914082,8276659
calibration,15,20,1.3,5000,662.4854,248.8681169912509,3.5195266629128112,655.5872544980625,669.3835455019375,8276809
calibration,15,20,1.5,5000,596.96,204.4123677354593,2.89082742768283,591.2940823562211,602.625917643779,8277009
calibration,15,20,1.7,5000,547.846,176.79744271665874,2.5002934128277916,542.9455149600748,552.7464850399252,8277209
calibration,15,20,1.9,5000,503.4262,153.71912720144334,2.173916744844361,499.1654014747165,507.6869985252835,8277409
calibration,15,40,0.3,5000,428.9094,79.62601617643837,1.126081919944586,426.7023199932669,431.1164800067331,8276149
calibration,15,40,0.5,5000,598.867,131.89241082263425,1.8652403615945332,595.2111960687643,602.5228039312357,8276349
calibration,15,40,0.7,5000,992.1596,275.9534833859478,3.902571587885059,984.510700240656,999.8084997593439,8276549
calibration,15,40,0.85,5000,1862.8326,676.8010299224292,9.571411955443782,1844.0729772861341,1881.5922227138658,8276699
calibration,15,40,1.0,5000,3095.9064,1322.1441197742895,18.69794145596638,3059.2591081612672,3132.5536918387324,8276849
calibration,15,40,1.15,5000,2656.095,991.9881890871774,14.028831507210125,2628.598995500687,2683.5910044993125,8276999
calibration,15,40,1.3,5000,2282.909,748.5515173946538,10.586117080344792,2262.1605917864,2303.6574082136003,8277149
calibration,15,40,1.5,5000,1953.5372,573.8377758345601,8.115291651872468,1937.6315206382915,1969.4428793617085,8277349
calibration,15,40,1.7,5000,1703.8176,451.5038022729525,6.385228006374296,1691.30278307443,1716.3324169255702,8277549
calibration,15,40,1.9,5000,1520.8178,374.53176555779936,5.296679023913803,1510.4364998754602,1531.1991001245399,8277749
calibration,15,80,0.3,5000,858.4824,111.86815001079337,1.5820545494285188,855.3816300615423,861.5831699384577,8276829
calibration,15,80,0.5,5000,1193.8282,188.3340102707021,2.663445115809407,1188.6079434982144,1199.0484565017855,8277029
calibration,15,80,0.7,5000,1996.9358,401.2202906417926,5.6741117652489805,1985.814745295857,2008.056854704143,8277229
calibration,15,80,0.85,5000,4004.2532,1143.8612823312114,16.17664138946279,3972.5475654858333,4035.958834514167,8277379
calibration,15,80,1.0,5000,12244.0594,5221.718283921393,73.84624816013198,12099.323413212735,12388.795386787266,8277529
calibration,15,80,1.15,5000,9171.415,3020.3753043903125,42.71455718925545,9087.696006293483,9255.133993706519,8277679
calibration,15,80,1.3,5000,7228.3994,2034.069369692141,28.766084894263187,7172.018909631022,7284.779890368978,8277829
calibration,15,80,1.5,5000,5799.226,1368.4967978117904,19.353467315295852,5761.293901086046,5837.158098913953,8278029
calibration,15,80,1.7,5000,4815.6118,1021.5320303537073,14.446644517247371,4787.296897048742,4843.9267029512575,8278229
calibration,15,80,1.9,5000,4176.333,801.1026436107423,11.329302234472518,4154.127975650465,4198.538024349535,8278429
calibration,20,10,0.3,5000,134.298,45.12929565886591,0.6382246198111341,133.0471027311234,135.5488972688766,8280684
calibration,20,10,0.5,5000,168.8676,60.89818870966216,0.8612304439716031,167.17961934742624,170.55558065257378,8280884
calibration,20,10,0.7,5000,204.6458,77.74385868911303,1.0994641934936102,202.49088977846117,206.80071022153885,8281084
calibration,20,10,0.85,5000,221.0912,86.25177074212002,1.2197842396220104,218.70046682143126,223.4819331785687,8281234
calibration,20,10,1.0,5000,226.8636,91.32682581182033,1.2915563567156154,224.33219605683362,229.39500394316636,8281384
calibration,20,10,1.15,5000,222.51,88.84228098252564,1.2564195867764905,220.04746286044738,224.9725371395526,8281534
calibration,20,10,1.3,5000,219.1214,84.44723636203754,1.1942642696811987,216.7806850434018,221.46211495659819,8281684
calibration,20,10,1.5,5000,207.212,77.42174811650976,1.0949088620900174,205.06601806394983,209.35798193605015,8281884
calibration,20,10,1.7,5000,198.5616,71.43692079149572,1.010270622375058,196.581505965506,200.541694034494,8282084
calibration,20,10,1.9,5000,192.3332,67.53143176784661,0.9550386669256196,190.46135860898264,194.20504139101737,8282284
calibration,20,20,0.3,5000,286.014,73.61613458375963,1.041089359378359,283.9735023509306,288.05449764906945,8280854
calibration,20,20,0.5,5000,395.646,117.68728539408447,1.6643495512318731,392.38393482190014,398.9080651780999,8281054
calibration,20,20,0.7,5000,606.0606,210.9937539371251,2.983902283938939,600.2122589900929,611.9089410099072,8281254
calibration,20,20,0.85,5000,825.8264,306.5623198539423,4.335445904500039,817.3290821702583,834.3237178297418,8281404
calibration,20,20,1.0,5000,907.4426,352.31689960146525,4.982513376696322,897.6770532291861,917.2081467708139,8281554
calibration,20,20,1.15,5000,873.834,326.21849877925246,4.613426252706097,864.7918506993644,882.8761493006355,8281704
calibration,20,20,1.3,5000,812.8592,286.45715022520045,4.051115868872255,804.9191587998117,820.7992412001882,8281854
calibration,20,20,1.5,5000,763.1774,257.7141719970588,3.6446287725399307,756.0340588688033,770.3207411311968,8282054
calibration,20,20,1.7,5000,717.9918,227.23110290535826,3.21353307521754,711.6933909094454,724.2902090905546,8282254
calibration,20,20,1.9,5000,672.7784,207.07788183016712,2.9285234895171546,667.0385994326668,678.5182005673332,8282454
calibration,20,40,0.3,5000,571.0836,105.03769416013898,1.4854573164166578,568.1721571592519,573.9950428407482,8281194
calibration,20,40,0.5,5000,802.3106,178.03226231479783,2.5177563990555156,797.375888136006,807.2453118639941,8281394
calibration,20,40,0.7,5000,1333.6328,377.54165585341826,5.339245300686997,1323.1680715060288,1344.0975284939714,8281594
calibration,20,40,0.85,5000,2404.6318,850.3089726085099,12.025184812704872,2381.0628708596605,2428.2007291403397,8281744
calibration,20,40,1.0,5000,3681.441,1436.4540229854315,20.314527610313906,3641.62525752084,3721.2567424791596,8281894
calibration,20,40,1.15,5000,3322.8664,1196.475623543826,16.920720538644844,3289.702397151789,3356.030402848211,8282044
calibration,20,40,1.3,5000,2982.1786,979.3000096006334,13.84939355209318,2955.0342874301764,3009.322912569824,8282194
calibration,20,40,1.5,5000,2617.9174,790.2368385676828,11.17563654589255,2596.013554865741,2639.821245134259,8282394
calibration,20,40,1.7,5000,2360.6554,643.4210291675234,9.099347457647664,2342.8210067001946,2378.4897932998056,8282594
calibration,20,40,1.9,5000,2150.986,554.4722612554215,7.84142191827095,2135.617095452606,2166.3549045473937,8282794
calibration,20,80,0.3,5000,1142.588,149.48483334131197,2.114034786803652,1138.4445679558,1146.7314320442,8281874
calibration,20,80,0.5,5000,1603.299,255.57130382198127,3.6143240401842074,1596.2150550527817,1610.3829449472182,8282074
calibration,20,80,0.7,5000,2648.7326,537.9533510062112,7.607809249170379,2633.821567870375,2663.6436321296246,8282274
calibration,20,80,0.85,5000,5343.2926,1539.8350635668216,21.77655630713836,5300.6113339307,5385.973866069299,8282424
calibration,20,80,1.0,5000,14637.3888,5835.048864292766,82.52005240992554,14475.65246927419,14799.125130725812,8282574
calibration,20,80,1.15,5000,11850.972,3892.741466221533,55.05167776342619,11743.07269429518,11958.871305704819,8282724
calibration,20,80,1.3,5000,10002.21,2823.3766799836353,39.92857592520779,9923.951429232618,10080.46857076738,8282874
calibration,20,80,1.5,5000,8251.0128,2052.253541245738,29.023247914579343,8194.128279373048,8307.897320626953,8283074
calibration,20,80,1.7,5000,7088.2952,1579.95222645007,22.34389866547256,7044.50196334146,7132.088436658539,8283274
calibration,20,80,1.9,5000,6271.552,1267.378398307664,17.923437195453886,6236.422708617744,6306.681291382255,8283474
calibration,25,10,0.3,5000,164.4438,55.50020987545222,0.7848914952041771,162.90544093762804,165.98215906237198,8285729
calibration,25,10,0.5,5000,203.362,72.17647293023488,1.0207294690219273,201.3614070027583,205.36259299724168,8285929
calibration,25,10,0.7,5000,239.4446,87.81590321468818,1.241904413182551,237.01051207792085,241.87868792207917,8286129
calibration,25,10,0.85,5000,256.6416,94.7888207203081,1.3405163582401156,254.01423621716256,259.2689637828374,8286279
calibration,25,10,1.0,5000,262.0654,97.5498863090254,1.379563722261772,259.36150478998894,264.7692952100111,8286429
calibration,25,10,1.15,5000,257.3882,96.51468550258834,1.3649237720593435,254.71299856512113,260.06340143487887,8286579
calibration,25,10,1.3,5000,251.4172,91.4483357080967,1.2932747661483814,248.88242803623473,253.9519719637653,8286729
calibration,25,10,1.5,5000,241.6952,87.53858176609627,1.2379824956451946,239.2687988950444,244.1216011049556,8286929
calibration,25,10,1.7,5000,234.8558,81.73174304959112,1.155861394971247,232.5903532947361,237.12124670526387,8287129
calibration,25,10,1.9,5000,232.5886,78.40437487308886,1.1088053029490657,230.41538154035283,234.7618184596472,8287329
calibration,25,20,0.3,5000,356.2382,91.29694675758577,1.2911338030783215,353.7076242467443,358.76877575325574,8285899
calibration,25,20,0.5,5000,492.6644,145.74943963003938,2.0612083423308034,488.6245058843981,496.7042941156019,8286099
calibration,25,20,0.7,5000,732.7338,243.5569463899294,3.44441536794815,725.9828699310253,739.4847300689746,8286299
calibration,25,20,0.85,5000,963.7984,346.59173060386854,4.90154726026353,954.1915439013625,973.4052560986376,8286449
calibration,25,20,1.0,5000,1048.339,394.9069059561688,5.584827022780103,1037.392940175465,1059.285059824535,8286599
calibration,25,20,1.15,5000,1015.895,370.75132216025435,5.243215480667883,1005.618486494708,1026.1715135052918,8286749
calibration,25,20,1.3,5000,974.8082,339.91842185951606,4.807172422941868,965.3863151835599,984.2300848164402,8286899
calibration,25,20,1.5,5000,920.9436,307.02280407077893,4.341958134747131,912.4335184335149,929.453681566485,8287099
calibration,25,20,1.7,5000,871.5346,277.6436910982876,3.926474734585245,863.8388509340064,879.2303490659936,8287299
calibration,25,20,1.9,5000,830.8264,250.24215410313678,3.538958482101141,823.8901688322993,837.7626311677008,8287499
calibration,25,40,0.3,5000,713.7108,131.28947615353536,1.8567135777318875,710.0717082580389,717.349891741961,8286239
calibration,25,40,0.5,5000,998.455,220.78838981616656,3.1224193529254047,992.3351705236354,1004.5748294763647,8286439
calibration,25,40,0.7,5000,1658.0384,465.3599760474695,6.5811838951195,1645.1395165899307,1670.937283410069,8286639
calibration,25,40,0.85,5000,2973.9056,995.4926331245053,14.078391830071793,2946.3124590528164,3001.4987409471837,8286789
calibration,25,40,1.0,5000,4221.8122,1555.5390583600197,21.99864433133813,4178.695649401871,4264.928750598129,8286939
calibration,25,40,1.15,5000,3897.9628,1340.8496862036245,18.962478113328743,3860.7970258402465,3935.128574159753,8287089
calibration,25,40,1.3,5000,3582.529,1157.2120284091152,16.3654494511745,3550.453308484887,3614.604691515113,8287239
calibration,25,40,1.5,5000,3259.4724,969.4619246380461,13.710262020274481,3232.600780221655,3286.3440197783452,8287439
calibration,25,40,1.7,5000,2966.1368,809.4771825984902,11.447736100623471,2943.699649538259,2988.5739504617413,8287639
calibration,25,40,1.9,5000,2760.2964,727.7996794597565,10.292641773827789,2740.1231928175253,2780.469607182475,8287839
calibration,25,80,0.3,5000,1432.0812,191.52505469487582,2.708573298837422,1426.7724938847919,1437.3899061152083,8286919
calibration,25,80,0.5,5000,2004.1768,315.04426628603153,4.455398741295866,1995.444378930295,2012.909221069705,8287119
calibration,25,80,0.7,5000,3329.3516,683.6431214902642,9.668173742346092,3310.402327668726,3348.300872331274,8287319
calibration,25,80,0.85,5000,6662.8314,1865.911398551252,26.387972060177297,6611.111925137004,6714.550874862996,8287469
calibration,25,80,1.0,5000,16983.7222,6414.855659518275,90.7197587435655,16805.91474017645,17161.52965982355,8287619
calibration,25,80,1.15,5000,14367.6516,4574.5380149505245,64.69373702334327,14240.854205408941,14494.448994591057,8287769
calibration,25,80,1.3,5000,12519.8134,3608.3562509191283,51.02986347923566,12419.796705444702,12619.830094555296,8287919
calibration,25,80,1.5,5000,10715.9144,2729.1577170697865,38.59611857335286,10640.267397653191,10791.561402346808,8288119
calibration,25,80,1.7,5000,9354.8828,2178.9147259451775,30.814507566861256,9294.487474967615,9415.278125032384,8288319
calibration,25,80,1.9,5000,8398.0876,1792.7940577860488,25.353936710629245,8348.39479718086,8447.780402819142,8288519
calibration,30,10,0.3,5000,195.4904,63.49243234932118,0.8979185893646624,193.73051190379624,197.25028809620375,8290774
calibration,30,10,0.5,5000,235.464,79.685659091539,1.1269253981389336,233.2552668063842,237.67273319361578,8290974
calibration,30,10,0.7,5000,271.748,94.7585243214895,1.3400879024591124,269.1214759750623,274.37452402493767,8291174
calibration,30,10,0.85,5000,288.4226,102.67985897890583,1.4521124915052543,285.576511815149,291.268688184851,8291324
calibration,30,10,1.0,5000,293.3226,106.82121270392275,1.510680077550287,290.3617214558393,296.28347854416074,8291474
calibration,30,10,1.15,5000,291.4404,105.09814447379348,1.4863122129508568,288.5272815928343,294.3535184071657,8291624
calibration,30,10,1.3,5000,284.9738,101.0891176907935,1.4296160124665014,282.1718041038439,287.77579589615607,8291774
calibration,30,10,1.5,5000,278.8994,96.85708615619062,1.3697660485402412,276.2147078776154,281.5840921223846,8291974
calibration,30,10,1.7,5000,271.8862,92.6965791208939,1.3109275937835883,269.3168291298444,274.45557087015555,8292174
calibration,30,10,1.9,5000,263.9862,88.13917467495641,1.2464761620169458,261.5431516148591,266.4292483851409,8292374
calibration,30,20,0.3,5000,427.3874,111.724460134021,1.5800224677034467,424.29061286853715,430.4841871314629,8290944
calibration,30,20,0.5,5000,591.188,173.4687284093222,2.4532182836407848,586.3797805178489,595.9962194821511,8291144
calibration,30,20,0.7,5000,866.9694,290.9233172830047,4.114277009121962,858.9055652396997,875.0332347603002,8291344
calibration,30,20,0.85,5000,1102.3058,385.48734815227994,5.451614358801933,1091.620832199147,1112.9907678008533,8291494
calibration,30,20,1.0,5000,1196.8208,432.4611894996413,6.115924793903939,1184.8338076717928,1208.8077923282071,8291644
calibration,30,20,1.15,5000,1154.7374,399.6624261201076,5.6520802338999125,1143.6595263038255,1165.8152736961745,8291794
calibration,30,20,1.3,5000,1123.3338,375.2087460310322,5.30625297358088,1112.933735278923,1133.7338647210772,8291944
calibration,30,20,1.5,5000,1067.664,350.65195516741744,4.958967506704042,1057.9446022863556,1077.3833977136444,8292144
calibration,30,20,1.7,5000,1020.0096,320.3964773345326,4.5310904358306,1011.1288259350781,1028.8903740649218,8292344
calibration,30,20,1.9,5000,981.489,301.9084682874012,4.2696305044733025,973.1206779839388,989.8573220160613,8292544
calibration,30,40,0.3,5000,858.3204,157.63275218288916,2.2292637601123895,853.9511233181394,862.6896766818605,8291284
calibration,30,40,0.5,5000,1199.0578,265.92225440575226,3.7607085871744337,1191.6869466127876,1206.4286533872125,8291484
calibration,30,40,0.7,5000,1980.5018,555.3193390387391,7.853401407166478,1965.1094160858174,1995.8941839141826,8291684
calibration,30,40,0.85,5000,3507.1416,1125.2757309404521,15.913802001052852,3475.951121220835,3538.332078779165,8291834
calibration,30,40,1.0,5000,4769.5806,1670.7126578980278,23.62744499627792,4723.271658760595,4815.889541239406,8291984
calibration,30,40,1.15,5000,4505.6288,1486.3626038650843,21.020341529901902,4464.429687658661,4546.8279123413395,8292134
calibration,30,40,1.3,5000,4174.1216,1312.9682559535354,18.568175145348388,4137.7286454564855,4210.514554543515,8292284
calibration,30,40,1.5,5000,3853.6604,1119.6739503189508,15.834580859769192,3822.6251918045655,3884.695608195435,8292484
calibration,30,40,1.7,5000,3570.6798,998.8319666147386,14.125617137183538,3542.9940991517183,3598.3655008482815,8292684
calibration,30,40,1.9,5000,3338.7616,884.7304167640613,12.51197754431736,3314.238574637764,3363.2846253622356,8292884
calibration,30,80,0.3,5000,1716.5546,227.8388657112428,3.222128139245419,1710.2393448935059,1722.869855106494,8291964
calibration,30,80,0.5,5000,2399.0986,374.57818014487725,5.297335425299178,2388.7160133523853,2409.4811866476143,8292164
calibration,30,80,0.7,5000,3999.9224,807.9567221028601,11.426233542083745,3977.5273937785723,4022.3174062214275,8292364
calibration,30,80,0.85,5000,7952.203,2290.4048287250203,32.391215721077494,7888.717383771221,8015.68861622878,8292514
calibration,30,80,1.0,5000,19056.9898,6559.460190144702,92.76477562749038,18875.17418073618,19238.80541926382,8292664
calibration,30,80,1.15,5000,16673.011,5253.819613898642,74.30022952237238,16527.38522609309,16818.636773906906,8292814
calibration,30,80,1.3,5000,14836.037,4231.478841287979,59.842147662442486,14718.748545824084,14953.325454175916,8292964
calibration,30,80,1.5,5000,13022.9738,3311.5542839984873,46.832449809653845,12931.183885065298,13114.763714934701,8293164
calibration,30,80,1.7,5000,11637.6258,2765.2149323513318,39.10604460207854,11560.97936100211,11714.27223899789,8293364
calibration,30,80,1.9,5000,10609.6134,2320.095432542304,32.811104267011984,10545.304817343667,10673.921982656333,8293564
calibration,40,10,0.3,5000,254.0974,79.6312434929158,1.126155845363158,251.89017510210894,256.304624897891,8300864
calibration,40,10,0.5,5000,296.6728,97.50271942986639,1.3788966818597572,293.9702121651531,299.3753878348469,8301064
calibration,40,10,0.7,5000,337.5942,111.4054835396918,1.5755114574456475,334.50625428617633,340.6821457138237,8301264
calibration,40,10,0.85,5000,349.8758,118.73415487662703,1.679154521434335,346.58471761351115,353.1668823864889,8301414
calibration,40,10,1.0,5000,351.7872,120.01922862278295,1.697328208638968,348.4604978411237,355.1139021588763,8301564
calibration,40,10,1.15,5000,350.7856,120.9791669024253,1.7109037859800813,347.4322901984658,354.13890980153417,8301714
calibration,40,10,1.3,5000,342.984,116.84624578064374,1.652455454953664,339.74524682223404,346.2227531777659,8301864
calibration,40,10,1.5,5000,336.066,111.53808763377019,1.577386762528366,332.9743787557541,339.15762124424583,8302064
calibration,40,10,1.7,5000,334.8884,109.26213245291176,1.545199895687133,331.85986385553815,337.91693614446183,8302264
calibration,40,10,1.9,5000,326.4682,106.73498330019085,1.509460609627957,323.50971156904734,329.4266884309527,8302464
calibration,40,20,0.3,5000,569.9178,147.62799683071515,2.0877751530396966,565.8258358922246,574.0097641077755,8301034
calibration,40,20,0.5,5000,777.4228,228.69313446212158,3.234209323779462,771.0838662069286,783.7617337930715,8301234
calibration,40,20,0.7,5000,1114.8986,349.7443233797902,4.946131654867009,1105.2043600936672,1124.5928399063328,8301434
calibration,40,20,0.85,5000,1356.85,435.5559009915693,6.1596906235391025,1344.7772282219541,1368.9227717780457,8301584
calibration,40,20,1.0,5000,1433.7894,472.921426436524,6.688118952033622,1420.6809277296943,1446.8978722703055,8301734
calibration,40,20,1.15,5000,1414.7376,458.45100350065997,6.483476268341886,1402.0302200194296,1427.4449799805702,8301884
calibration,40,20,1.3,5000,1378.2686,435.5742690320545,6.159950386858786,1366.1953190952033,1390.3418809047969,8302034
calibration,40,20,1.5,5000,1329.8562,414.18740753826967,5.857494491047732,1318.3757217579046,1341.3366782420953,8302234
calibration,40,20,1.7,5000,1292.9538,388.95287135177,5.500624257896308,1282.1727745620358,1303.7348254379642,8302434
calibration,40,20,1.9,5000,1250.2808,373.9151086183208,5.287958177842382,1239.9165924196748,1260.6450075803252,8302634
calibration,40,40,0.3,5000,1147.014,214.46055317883975,3.0329302289955153,1141.0695659835458,1152.958434016454,8301374
calibration,40,40,0.5,5000,1608.021,355.3799239364365,5.025831082260274,1598.170552086388,1617.871447913612,8301574
calibration,40,40,0.7,5000,2656.5942,743.4263460981017,10.513636212774099,2635.9878516764065,2677.2005483235935,8301774
calibration,40,40,0.85,5000,4450.6648,1391.150031205414,19.67383241426451,4412.104797030164,4489.224802969835,8301924
calibration,40,40,1.0,5000,5818.1766,1943.0759860257483,27.479244121590877,5764.318271199298,5872.034928800702,8302074
calibration,40,40,1.15,5000,5504.0112,1758.4983294702072,24.868921869471983,5455.269008801494,5552.753391198506,8302224
calibration,40,40,1.3,5000,5283.8914,1573.3981427309332,22.251209924627243,5240.279829935291,5327.50297006471,8302374
calibration,40,40,1.5,5000,4955.791,1441.1799338178866,20.38136208225215,4915.844264362916,4995.737735637084,8302574
calibration,40,40,1.7,5000,4716.706,1296.8281325623225,18.339919331366104,4680.760418631153,4752.6515813688475,8302774
calibration,40,40,1.9,5000,4452.659,1168.9872388319345,16.531976073971983,4420.256922301736,4485.061077698263,8302974
calibration,40,80,0.3,5000,2290.5178,302.5066586686445,4.278090193973656,2282.132897297198,2298.9027027028023,8302054
calibration,40,80,0.5,5000,3192.0746,499.94285033947745,7.070259593615515,3178.2171458351645,3205.9320541648353,8302254
calibration,40,80,0.7,5000,5313.857,1087.8441345722395,15.384439288600833,5283.704053072,5344.009946928,8302454
calibration,40,80,0.85,5000,10521.812,2905.466935326998,41.089507449660324,10441.278045256175,10602.345954743825,8302604
calibration,40,80,1.0,5000,23048.3674,7515.540848885561,106.28579797062963,22840.051063909465,23256.683736090534,8302754
calibration,40,80,1.15,5000,21221.124,6495.189109774891,91.8558452922168,21041.08985145777,21401.15814854223,8302904
calibration,40,80,1.3,5000,19291.8166,5448.6508620215045,77.05555945706666,19140.790478655563,19442.842721344434,8303054
calibration,40,80,1.5,5000,17501.4106,4602.7983558861915,65.09339859762835,17373.829883117338,17628.99131688266,8303254
calibration,40,80,1.7,5000,15963.3502,3854.3748564802067,54.5090919650416,15856.514342918537,16070.186057081464,8303454
calibration,40,80,1.9,5000,14814.2818,3425.959809120869,48.45038826203873,14719.320783969422,14909.242816030579,8303654
calibration,50,10,0.3,5000,306.7322,95.647721250828,1.3526630460300224,304.0810291465629,309.38337085343704,8310954
calibration,50,10,0.5,5000,359.432,114.40748922477997,1.6179662289873755,356.2608444629827,362.60315553701736,8311154
calibration,50,10,0.7,5000,395.3636,125.78878470957473,1.7789220533070997,391.8769768442141,398.85022315578595,8311354
calibration,50,10,0.85,5000,407.1366,133.36752423189068,1.8861016154886219,403.4399087624595,410.8332912375405,8311504
calibration,50,10,1.0,5000,409.7566,131.850713606623,1.8646506739105702,406.10195183538696,413.411248164613,8311654
calibration,50,10,1.15,5000,408.3172,132.1886960160773,1.8694304669835082,404.65318361311046,411.98121638688957,8311804
calibration,50,10,1.3,5000,403.943,130.06344394521534,1.8393748639627634,400.3378915125647,407.5481084874353,8311954
