cell_id,k,N,p_bias,seed,repetitions,blocks,paths_per_block,comparisons,censored_count,mean_stopping_time,sd_stopping_time,tstar,theory_correction_coefficient,scaled_correction,correction_ratio,block_correction_ratios,block_standard_error,simultaneous_critical,simultaneous_half_width,simultaneous_ci_low,simultaneous_ci_high,precision_gate_applicable,precision_gate_pass,local_proxy_scaled_absolute_error_mean,local_proxy_scaled_absolute_error_median,local_proxy_scaled_absolute_error_q90,scaled_correction_q10,scaled_correction_q25,scaled_correction_q50,scaled_correction_q75,scaled_correction_q90,gaussian_reference_q10,gaussian_reference_q25,gaussian_reference_q50,gaussian_reference_q75,gaussian_reference_q90,quantile_difference_q10,quantile_difference_q25,quantile_difference_q50,quantile_difference_q75,quantile_difference_q90,reference_seed,reference_sample_size
k3-p2-N40,3,40,2.0,72938585240,20000,40,500,36,0,101.83415,12.568036503550495,120.0,2.93161507141752,2.8722730816484874,0.9797579189888872,"[1.0188142635604762,0.9632621888401327,0.989905611084647,0.9527989825335824,0.9104068167761163,0.9636936612651449,0.9542012679148725,0.9532304549585953,1.013852330672834,0.9893662705533812,0.9592710689087682,0.9921708413159621,0.9892584024471285,0.9196834739138829,0.9452482150958658,0.9908764240409248,1.0229132515980937,0.958947464590009,0.99314165427224,0.9867774360033077,1.0557051558990345,0.9460032918396379,0.9755591529529851,0.9855908868345233,0.9929259180597335,1.0141759349915935,1.0209716256855386,1.0126657815040496,0.9972406423098572,0.9836492609219675,0.9174182436825679,0.9684398579402814,1.0056543545975989,0.9791188004593374,0.9786873280343252,0.9708129562778492,0.939639073570705,1.0261492947856867,1.0110477599102534,0.9410413589519949]",0.005116803198511124,3.442754621134846,0.017615897857111734,0.9621420211317755,0.9973738168459989,True,True,1.0804395967614293,0.7905694150420948,2.3717082451262845,0.31622776601683794,1.4230249470757705,2.687936011143122,4.269074841227312,5.533985905294664,-0.023473600445974824,1.0985565627126754,2.5976975626108123,4.451045552306753,6.363296038817425,0.3397013664628128,0.3244683843630951,0.09023844853230978,-0.1819707110794413,-0.8293101335227613,2026071814,2000000
k3-p2-N80,3,80,2.0,72938585241,20000,40,500,36,0,213.94285,19.112612288091956,240.0,2.93161507141752,2.913277934995432,0.9937450395173396,"[1.0055236935702558,1.014600331629488,0.944885649393031,0.993472359004216,1.0007184145977208,0.9330631376352072,0.9919468736161091,1.0307704767434138,1.0256601006932584,1.0078881959218198,1.0070491789583618,1.0264991176567166,1.013532491857813,1.0088034871546836,1.0219989357618031,0.9383260622241741,0.9991929292096138,1.011396812314465,0.9925570677713523,0.9549538529545318,0.9795141677030431,0.9584624693471767,0.9728783062647804,0.9969047011274543,1.0414488744601578,1.004608402337392,0.9777598595067212,0.9791327963560168,0.9684543986392729,1.0152105257847304,0.9825651384792561,0.9531995447582099,1.0132273947801924,1.0099476011957635,1.008498390077062,0.9999556719036673,1.0552545172225196,0.9307749095530478,0.9782937793925576,1.0008709631365311]",0.004629271128259384,3.442754621134846,0.015937444569301115,0.9778075949480385,1.0096824840866407,True,True,0.9359621536819744,0.6708203932499369,2.1242645786248002,0.22360679774997896,1.3416407864998738,2.795084971874737,4.36033255612459,5.813776741499453,-0.023473600445974824,1.0985565627126754,2.5976975626108123,4.451045552306753,6.363296038817425,0.2470803981959538,0.2430842237871984,0.1973874092639245,-0.09071299618216333,-0.5495192973179721,2026071814,2000000
k4-p1.25-N160,4,160,1.25,72938585246,20000,40,500,36,0,2891.5008,477.500186199703,3840.0,81.24330003087692,74.98544577118949,0.9229739036042467,"[0.9220502477600445,0.9204660592704097,0.9402255994857182,0.9200223307991114,0.9174241838290103,0.8617965921837668,0.9239769634906814,0.9576808655342852,0.8844500983500415,0.9204349204303186,0.951168955600234,0.8852655467249274,0.934564169121655,0.9595063800346256,0.9429891715438034,0.9196739650255926,0.9386316801085551,0.9259951495640855,0.9364441765921554,0.9181325924410828,0.9229201891050894,0.9443281416677204,0.9224063982435865,0.9588855494103095,0.9309092477659622,0.8814646620563076,0.9132885566294111,0.9308625395058259,0.9552384127646395,0.9240119946857835,0.8965689456779964,0.9499798411442549,0.9278187178869206,0.9010237459885294,0.9012942646618207,0.9100559557924541,0.889765109118091,0.931043534013855,0.940320962183497,0.9058697279777068]",0.003616181609559938,3.442754621134846,0.012449625947175323,0.9105242776570713,0.935423529551422,True,True,28.505640455114317,22.373114445691282,61.42724354877077,26.721246228422803,48.7583686727212,74.78786666298217,101.03477124237972,124.36447468027211,17.284807175057733,43.3365734500836,76.15674663368057,113.85096167196636,151.9223767326655,9.43643905336507,5.4217952226375985,-1.3688799706984014,-12.81619042958664,-27.557902052393388,2026071814,2000000
k4-p1.25-N320,4,320,1.25,72938585247,20000,40,500,36,0,6305.44775,752.598808142983,7680.0,81.24330003087692,76.83980674063213,0.9457986900018682,"[0.9505902907776845,0.9454104421845638,0.9516306641933067,0.9347631285381826,0.9021977892428528,0.9423443681501658,0.9574903335103919,0.9552141726248917,0.9399333440441221,0.9754477841723573,0.9395948098374515,0.9604146635476879,0.9447278691499761,0.9644110185727739,0.8990450174238201,0.9466324681013255,0.9579843732672807,0.9234910403803035,0.9826946180436051,0.9520971808439622,0.9333966063136956,0.9006730091575242,0.9410232590509636,0.9266162890931035,0.9621210961341575,0.9994190335463152,0.9733257526817641,0.9296575923318914,0.954852243777923,0.9555967438015359,0.9302768622221421,0.9024950387901739,0.9730752924150409,0.961382100731791,0.9412448200561424,0.9577614361067907,0.9205446918580211,0.9628174307218617,0.9600403493029142,0.9195125753742697]",0.003586907394981921,3.442754621134846,0.012348842009656762,0.9334498479922114,0.958147532011525,True,True,24.73455941703597,19.174282907060697,54.05694335605741,23.925927359247748,47.33476399869867,75.57909763949289,104.81568644530263,132.7162246345564,17.284807175057733,43.3365734500836,76.15674663368057,113.85096167196636,151.9223767326655,6.641120184190015,3.998190548615071,-0.5776489941876832,-9.035275226663728,-19.2061520981091,2026071814,2000000
k4-p1.25-N40,4,40,1.25,72938585244,20000,40,500,36,0,535.4918,164.5584920556377,960.0,81.24330003087692,67.12063987091452,0.8261683098225328,"[0.8096020576585666,0.8319753142640217,0.8590271815931646,0.8179628362230269,0.8428739082959065,0.8324774280604907,0.8442556943249492,0.8164020018634606,0.8173400594212049,0.8250041064386269,0.8603700440720933,0.8251831547691505,0.8101275255851039,0.8021793366518509,0.8349802123328128,0.8301926156688064,0.8351281218232455,0.8336840581140208,0.8436290251681158,0.8244397149619758,0.82537777251972,0.8196871494930716,0.8176942637272412,0.8256891609206309,0.802171551941828,0.8159465963271281,0.8361868423863429,0.8080022997488864,0.8330418195371418,0.838849213214132,0.8228516341173294,0.8189398173308852,0.8320103454591241,0.8143974390325961,0.823560042729402,0.8161178599476294,0.8460072540800736,0.8161139675926179,0.8233848867538895,0.8138680787510474]",0.0021556092125408007,3.442754621134846,0.007421233577835688,0.8187470762446971,0.8335895434003684,True,True,36.44607222563221,28.93484059054067,78.10825820615896,32.25523213371747,50.754556445702484,69.41199464069592,86.17206623958833,98.97929076327027,17.284807175057733,43.3365734500836,76.15674663368057,113.85096167196636,151.9223767326655,14.970424958659738,7.417982995618885,-6.7447519929846464,-27.678895432378027,-52.94308596939523,2026071814,2000000
k4-p1.25-N80,4,80,1.25,72938585245,20000,40,500,36,0,1276.96625,290.2330356311736,1920.0,81.24330003087692,71.89335884133027,0.8849143106447773,"[0.9015496200910573,0.8910770781692579,0.8653567353941688,0.8871687970841187,0.898654189315306,0.8647071900870611,0.8753834029949873,0.8951504978917973,0.8941569137567725,0.8521016074321754,0.8974349157091676,0.8627117648851416,0.881887112997934,0.8696283214815886,0.9037624778322204,0.8592768812272163,0.9013101690668269,0.9078716775928632,0.9270635395693958,0.8877275161406561,0.8979826255232116,0.8875293497757758,0.880731142536132,0.8746705545435429,0.8741448632144856,0.8923486456772397,0.872909075744607,0.9027193521059754,0.8624062584059512,0.8945532464865331,0.8834504254319897,0.9078303929335132,0.8616906576438831,0.8810063735984659,0.8858944772655135,0.8929926863631007,0.8809788504922326,0.8867229227631378,0.8914844201415119,0.8605456964245749]",0.0025917003022710994,3.442754621134846,0.008922588192240405,0.8759917224525369,0.8938368988370178,True,True,32.33131247683941,25.26756814574762,69.42991070136847,29.180687106372254,50.64693969037023,73.11942286424312,94.80928224599108,113.14503966148935,17.284807175057733,43.3365734500836,76.15674663368057,113.85096167196636,151.9223767326655,11.895879931314521,7.310366240286633,-3.0373237694374495,-19.041679425975275,-38.77733707117615,2026071814,2000000
k4-p1.5-N160,4,160,1.5,72938585250,20000,40,500,36,0,1573.7673,184.56154041083408,1920.0,28.72384418890316,27.37209831074451,0.9529399383568279,"[0.9319323770620795,0.9539893943975066,0.957435287297925,0.9389837968790706,0.9615692578541779,0.9837418722357849,0.9715491361743996,0.9250901328524628,0.9788923009174644,0.9153854855945746,0.9333250462374886,0.9329232088864814,0.9539068250788065,0.9504719414208812,0.9170203581048372,0.9525636974946177,0.9765308184026409,0.9580738233625393,0.9617233872490849,0.9912611848587429,0.9823161753328961,0.9590866736719273,0.9780555984879695,0.9224424100328121,0.9383837931631829,0.9622738493737525,0.9693968292669499,0.9148900696823737,0.9850134397437668,0.9862519795242688,0.9251451790649295,0.9266534452865185,0.9556683038777423,0.9576829952540252,1.0079732149636487,0.945187505024073,0.9235543435246405,0.9439434606223244,0.9590041043532272,0.9283048316605208]",0.003745575394736303,3.442754621134846,0.012895096999037382,0.9400448413577905,0.9658350353558652,True,True,8.832091296661426,6.877953910866225,19.131779844018695,8.933434389975671,17.155356306413456,26.800303169927012,37.15676250697845,46.643595487483594,6.466340969178701,15.455148147424275,26.872603648677785,40.06497068063369,53.43835227180033,2.467093420796971,1.7002081589891809,-0.07230047875077261,-2.9082081736552396,-6.794756784316739,2026071814,2000000
k4-p1.5-N320,4,320,1.5,72938585251,20000,40,500,36,0,3344.5559,282.99622756925737,3840.0,28.72384418890316,27.696167166280087,0.9642221627486721,"[0.985003251536719,0.9905537497829581,0.9474653798068984,0.9254463275074799,0.9530197704081489,0.9849915744716852,0.9856299206935526,0.9949248644607455,0.9616841526634968,0.9254035116023547,0.9442502945674923,1.0004364391568707,0.9640545968654324,0.9700994241981166,0.9492208319170342,0.9880081496055108,0.9511670094227279,0.9604113525747731,0.9692898143557478,0.9140611890991718,0.9706521386097338,0.957869644752337,0.9786703899331918,0.9657789101354769,0.9469671583654411,0.9780320437113244,0.9611976082870733,1.004998279230217,0.997844130719286,0.9281203754003027,0.9428334773433481,0.9273574738180711,0.9636848231393504,0.9499487023041642,0.9796590481060847,0.946869849490156,1.0197269505933066,0.9449587031795648,0.9428646161834384,0.9957305819481032]",0.003921572770877392,3.442754621134846,0.013501012779054725,0.9507211499696174,0.9777231755277268,True,True,7.578805819199023,5.869678440936948,16.65870643237343,8.049844718999243,16.54690303349844,26.832815729997474,37.95725391805893,48.75187207943929,6.466340969178701,15.455148147424275,26.872603648677785,40.06497068063369,53.43835227180033,1.583503749820542,1.0917548860741668,-0.03978791868031095,-2.1077167625747606,-4.686480192361046,2026071814,2000000
k4-p1.5-N40,4,40,1.5,72938585248,20000,40,500,36,0,319.31755,71.00121105020695,480.0,28.72384418890316,25.406126100806127,0.8844960282377954,"[0.8588970623611957,0.8685521680278637,0.9084276443387773,0.8966697733558797,0.9132166648233846,0.8645558130027775,0.8838990520635936,0.9000936477713115,0.8598658757006107,0.8756421201935811,0.9046624834060517,0.8825449152369115,0.8976165682103076,0.8954367381966246,0.9173561400008843,0.8786036064242924,0.881741240534897,0.9182699071278323,0.8792421424889066,0.8782623199069984,0.9073267200894424,0.852808951262373,0.8727576986603235,0.9026698105147553,0.8449373428796277,0.8834586823638597,0.8659760052844198,0.847491487138085,0.8647759978526447,0.9040239473414375,0.8933119543954078,0.8752457874638205,0.8988165756420828,0.899543185646644,0.8651172843699384,0.8968459212357731,0.9187102768275666,0.898288132002402,0.8496052616968083,0.8745742236717261]",0.0032674145630187516,3.442754621134846,0.0112489065859961,0.8732471216517993,0.8957449348237915,True,True,11.41979891736551,9.01249133147988,24.50765186630494,10.751744044572488,17.866868779951343,25.61444904736387,33.3620293147764,39.844698518121575,6.466340969178701,15.455148147424275,26.872603648677785,40.06497068063369,53.43835227180033,4.285403075393788,2.411720632527068,-1.2581546013139153,-6.702941365857292,-13.593653753678758,2026071814,2000000
k4-p1.5-N80,4,80,1.5,72938585249,20000,40,500,36,0,721.59145,118.35288043437242,960.0,28.72384418890316,26.65488621085787,0.9279707143501152,"[0.9653429663742013,0.906420496211818,0.9068253011330023,0.8920966297699122,0.9616607985334287,0.9447524083639618,0.8960668318815275,0.9609990981814929,0.9476405357824111,0.9022245375095423,0.9484968538849164,0.9079073758261681,0.9095188108008825,0.9320555463168156,0.9083199654573751,0.9329663573894804,0.9234534417416498,0.9442386175024584,0.9491663389468753,0.9225348459589618,0.8658855111232291,0.918595782687438,0.9461692255881065,0.9558144813063247,0.8877449768671809,0.9447290542338935,0.933542425931166,0.9188059698580529,0.9001771587735526,0.8971722607047614,0.9204874672229723,0.9293542519389129,0.9179496517555475,0.9290272941179563,0.937504843332758,0.9643309540712406,0.9448146860441439,0.9468542800701109,0.9638872255999422,0.9332933152104369]",0.003826467584494531,3.442754621134846,0.013173588959141239,0.914797125390974,0.9411443033092565,True,True,10.11446777449418,7.9380413201242535,22.025269578372928,9.726895702124084,17.66493702224834,26.497405533372508,35.66528424112165,43.938735757870866,6.466340969178701,15.455148147424275,26.872603648677785,40.06497068063369,53.43835227180033,3.2605547329453834,2.2097888748240635,-0.37519811530527747,-4.399686439512045,-9.499616513929467,2026071814,2000000
