date,mode,n_blocks,mean,standard_error,simultaneous_critical,ci_low,ci_high,ci_halfwidth,endpoint_n_blocks,endpoint_mean,endpoint_standard_error,endpoint_simultaneous_critical,endpoint_ci_low,endpoint_ci_high,endpoint_ci_halfwidth
2020-10-14,hub,80,-0.028742163566739577,0.004629412226459602,2.809589721530288,-0.04174891257492712,-0.015735414558552034,0.013006749008187544,80,-0.024113229964441985,0.0052663835994978,2.809589721530288,-0.03890960719522668,-0.009316852733657286,0.014796377230784698
2020-10-14,primary,80,-0.0013585475929978163,0.00429390846525825,2.809589721530288,-0.01342266868217929,0.010705573496183658,0.012064121089181474,80,-0.0006766018189278009,0.004818896833788686,2.809589721530288,-0.014215724832255342,0.01286252119439974,0.01353912301332754
2022-05-31,hub,80,-0.028549924781181568,0.0032274739916588863,2.809589721530288,-0.0376178025346527,-0.019482047027710434,0.009067877753471136,80,-0.0244037199124726,0.0034956029997908343,2.809589721530288,-0.03422493017123537,-0.01458250965370983,0.009821210258762769
2022-05-31,primary,80,-0.050572955415754864,0.004277480983990477,2.809589721530288,-0.06259092202241577,-0.03855498880909396,0.012017966606660905,80,-0.049238990700218754,0.004925420766919612,2.809589721530288,-0.06307740226116793,-0.03540057913926958,0.01383841156094917
2023-07-16,hub,80,-0.04814443380743977,0.0048809153612972,2.809589721530288,-0.061857803438199674,-0.03443106417667986,0.013713369630759904,80,-0.04780743982494524,0.005101972072458776,2.809589721530288,-0.06214188811926,-0.03347299153063048,0.014334448294314758
2023-07-16,primary,80,-0.04730766890043758,0.0044700129830392244,2.809589721530288,-0.05986657143269153,-0.03474876636818364,0.012558902532253946,80,-0.04539756564551418,0.004565325826009813,2.809589721530288,-0.05822425816170812,-0.032570873129320235,0.012826692516193942
2026-07-22,hub,80,-0.04461382316739602,0.004835871698169552,2.809589721530288,-0.058200638585212405,-0.031027007749579626,0.013586815417816391,80,-0.04108595459518595,0.005395550690459165,2.809589721530288,-0.05624523835709567,-0.02592667083327623,0.015159283761909718
2026-07-22,primary,80,-0.061569505607220965,0.007118336464458081,2.809589721530288,-0.08156911057215664,-0.04156990064228529,0.019999604964935674,80,-0.05904391753282271,0.007705897261812655,2.809589721530288,-0.08069432727477993,-0.03739350779086549,0.021650409741957224
