date,n_blocks,mean,standard_error,simultaneous_critical,ci_low,ci_high,ci_halfwidth,endpoint_n_blocks,endpoint_mean,endpoint_standard_error,endpoint_simultaneous_critical,endpoint_ci_low,endpoint_ci_high,endpoint_ci_halfwidth
2020-10-14,80,-0.015050355579868696,0.003319838853346941,2.5561804688732654,-0.023536462816600764,-0.0065642483431366284,0.008486107236732068,80,-0.012394915891684892,0.003608923338476019,2.5561804688732654,-0.021619975243158195,-0.003169856540211591,0.0092250593514733
2022-05-31,80,-0.03956144009846821,0.0022976245604471013,2.5561804688732654,-0.04543458312468661,-0.03368829707224981,0.0058731430262184015,80,-0.03682135530634568,0.0027268982977032606,2.5561804688732654,-0.04379179947553851,-0.02985091113715285,0.00697044416919283
2023-07-16,80,-0.047726051353938675,0.003295547971595085,2.5561804688732654,-0.05615006671316494,-0.03930203599471241,0.008424015359226263,80,-0.0466025027352297,0.0033738774520160695,2.5561804688732654,-0.05522674238244507,-0.03797826308801433,0.008624239647215374
2026-07-22,80,-0.05309166438730849,0.004354052112520668,2.5561804688732654,-0.0642214073577902,-0.041961921416826774,0.011129742970481712,80,-0.05006493606400433,0.00474259990919437,2.5561804688732654,-0.0621878773235671,-0.037941994804441555,0.01212294125956277
