experiment_id,stage,regime,alpha,scale,seed,block,block_size,mean_tau,normalized_mean
network-phase-closure-20260728,replication,drift,0.5,400,202608290400,39,200,9353.775,0.9353775
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,0,200,26544.075,0.9384747716412153
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,1,200,26867.43,0.949907097302744
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,2,200,26156.455,0.9247703351150388
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,3,200,26706.19,0.9442064024328181
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,4,200,26432.54,0.9345314138992332
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,5,200,26370.65,0.9323432719648514
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,6,200,26851.975,0.949360680537582
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,7,200,26708.73,0.9442962049940288
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,8,200,26350.73,0.9316389936107896
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,9,200,26469.64,0.9358430969783341
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,10,200,26545.635,0.9385299259701477
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,11,200,26460.765,0.9355293183441826
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,12,200,26256.435,0.9283051619141903
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,13,200,26493.94,0.9367022317174758
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,14,200,26573.115,0.9395014906874981
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,15,200,26400.115,0.9333850170302345
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,16,200,26566.92,0.9392824643620254
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,17,200,26316.05,0.9304128704522121
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,18,200,25771.53,0.9111611812276271
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,19,200,26515.765,0.9374738619924456
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,20,200,26590.44,0.9401140219367009
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,21,200,26480.285,0.9362194545626207
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,22,200,26397.48,0.9332918557118132
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,23,200,26069.375,0.9216915921897525
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,24,200,25917.46,0.9163205858565547
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,25,200,26814.315,0.9480291984686078
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,26,200,26376.39,0.9325462116110519
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,27,200,26768.875,0.946422651861752
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,28,200,25789.765,0.911805885835374
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,29,200,26272.93,0.928888348231974
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,30,200,26636.25,0.9417336500190088
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,31,200,26700.915,0.9440199030192802
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,32,200,26385.41,0.932865116769367
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,33,200,26191.945,0.9260250960982542
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,34,200,26500.245,0.9369251471302449
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,35,200,26778.975,0.9467797407862512
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,36,200,26300.55,0.9298648626967925
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,37,200,26599.795,0.9404447711336009
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,38,200,26693.645,0.9437628697043189
network-phase-closure-20260728,replication,drift,0.5,800,202608290800,39,200,26392.835,0.9331276301618825
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,0,200,77638.05,0.9704756250000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,1,200,75771.67,0.947145875
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,2,200,74902.57,0.9362821250000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,3,200,75510.885,0.9438860625
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,4,200,75306.255,0.9413281875
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,5,200,75861.97,0.948274625
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,6,200,75685.4,0.9460675
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,7,200,75835.655,0.9479456875
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,8,200,75990.67,0.949883375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,9,200,75744.88,0.9468110000000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,10,200,76388.43,0.954855375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,11,200,76989.2,0.9623649999999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,12,200,77421.525,0.9677690624999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,13,200,76381.315,0.9547664375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,14,200,74720.55,0.934006875
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,15,200,74442.76,0.9305344999999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,16,200,76545.225,0.9568153125000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,17,200,76662.74,0.9582842500000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,18,200,75928.06,0.9491007499999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,19,200,75981.38,0.9497672500000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,20,200,75375.41,0.942192625
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,21,200,76059.335,0.9507416875000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,22,200,75136.42,0.93920525
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,23,200,76290.995,0.9536374375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,24,200,75023.18,0.9377897499999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,25,200,75716.25,0.946453125
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,26,200,75520.62,0.9440077499999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,27,200,74914.79,0.9364348749999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,28,200,75468.645,0.9433580625000001
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,29,200,75712.795,0.9464099375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,30,200,75845.87,0.948073375
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,31,200,76139.365,0.9517420625
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,32,200,76669.59,0.9583698749999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,33,200,77356.36,0.9669545
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,34,200,76570.51,0.9571313749999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,35,200,75952.285,0.9494035625
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,36,200,75375.91,0.942198875
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,37,200,75105.105,0.9388138125
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,38,200,75572.805,0.9446600624999999
network-phase-closure-20260728,replication,drift,0.5,1600,202608291600,39,200,76181.535,0.9522691875
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,0,200,446.805,0.714888
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,1,200,450.655,0.7210479999999999
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,2,200,468.14,0.749024
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,3,200,433.385,0.693416
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,4,200,442.855,0.708568
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,5,200,444.46,0.711136
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,6,200,434.44,0.6951039999999999
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,7,200,478.88,0.766208
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,8,200,438.055,0.700888
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,9,200,416.715,0.666744
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,10,200,502.42,0.803872
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,11,200,459.37,0.734992
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,12,200,408.96,0.6543359999999999
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,13,200,455.09,0.728144
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,14,200,462.6,0.74016
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,15,200,418.035,0.668856
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,16,200,448.015,0.716824
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,17,200,467.805,0.748488
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,18,200,429.635,0.687416
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,19,200,456.225,0.72996
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,20,200,446.745,0.714792
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,21,200,452.56,0.724096
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,22,200,432.495,0.691992
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,23,200,432.55,0.69208
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,24,200,478.015,0.764824
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,25,200,441.725,0.70676
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,26,200,460.035,0.736056
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,27,200,413.81,0.662096
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,28,200,453.32,0.725312
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,29,200,440.28,0.704448
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,30,200,416.355,0.666168
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,31,200,422.57,0.6761119999999999
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,32,200,461.845,0.738952
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,33,200,433.325,0.6933199999999999
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,34,200,421.215,0.673944
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,35,200,432.91,0.692656
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,36,200,428.47,0.685552
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,37,200,421.18,0.673888
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,38,200,436.33,0.698128
network-phase-closure-20260728,replication,critical,1.0,25,202608300025,39,200,451.13,0.721808
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,0,200,1778.445,0.711378
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,1,200,1696.45,0.6785800000000001
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,2,200,1819.545,0.7278180000000001
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,3,200,1842.995,0.7371979999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,4,200,1789.215,0.7156859999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,5,200,1718.465,0.6873859999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,6,200,1829.395,0.731758
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,7,200,1825.695,0.730278
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,8,200,1713.135,0.685254
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,9,200,1619.865,0.647946
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,10,200,1692.66,0.677064
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,11,200,1800.545,0.720218
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,12,200,1713.745,0.6854979999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,13,200,1892.83,0.7571319999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,14,200,1730.25,0.6921
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,15,200,1862.075,0.74483
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,16,200,1797.815,0.719126
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,17,200,1837.095,0.734838
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,18,200,1681.205,0.672482
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,19,200,1804.78,0.721912
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,20,200,1704.54,0.681816
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,21,200,1765.26,0.706104
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,22,200,1752.26,0.700904
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,23,200,1886.295,0.754518
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,24,200,1726.37,0.6905479999999999
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,25,200,1794.925,0.71797
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,26,200,1863.03,0.745212
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,27,200,1799.01,0.719604
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,28,200,1892.4,0.7569600000000001
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,29,200,1822.775,0.72911
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,30,200,1826.59,0.730636
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,31,200,1876.12,0.750448
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,32,200,1892.29,0.756916
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,33,200,1743.49,0.697396
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,34,200,1594.43,0.637772
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,35,200,1805.215,0.722086
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,36,200,1814.565,0.725826
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,37,200,1807.64,0.723056
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,38,200,1805.78,0.722312
network-phase-closure-20260728,replication,critical,1.0,50,202608300050,39,200,1737.935,0.695174
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,0,200,7363.645,0.7363645000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,1,200,7292.435,0.7292435
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,2,200,6943.675,0.6943675
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,3,200,6731.325,0.6731325
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,4,200,7396.915,0.7396915
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,5,200,7128.48,0.7128479999999999
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,6,200,6837.015,0.6837015000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,7,200,7620.73,0.762073
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,8,200,7224.895,0.7224895
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,9,200,7163.3,0.71633
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,10,200,7355.44,0.735544
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,11,200,6733.57,0.673357
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,12,200,6788.41,0.678841
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,13,200,7106.3,0.71063
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,14,200,7591.37,0.759137
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,15,200,7162.31,0.7162310000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,16,200,7754.77,0.7754770000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,17,200,7010.75,0.701075
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,18,200,6934.135,0.6934135
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,19,200,7360.725,0.7360725
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,20,200,7284.26,0.728426
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,21,200,6989.745,0.6989744999999999
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,22,200,7568.505,0.7568505
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,23,200,7115.805,0.7115805000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,24,200,7081.675,0.7081675000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,25,200,7200.655,0.7200655
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,26,200,6972.1,0.69721
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,27,200,7003.185,0.7003185000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,28,200,7055.585,0.7055585
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,29,200,7313.35,0.7313350000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,30,200,6962.8,0.69628
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,31,200,6943.055,0.6943055
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,32,200,6901.415,0.6901415
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,33,200,7249.715,0.7249715
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,34,200,6859.495,0.6859495
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,35,200,7133.385,0.7133385
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,36,200,7213.725,0.7213725000000001
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,37,200,7089.235,0.7089234999999999
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,38,200,7073.68,0.707368
network-phase-closure-20260728,replication,critical,1.0,100,202608300100,39,200,7365.4,0.73654
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,0,200,29160.105,0.729002625
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,1,200,29993.415,0.749835375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,2,200,29282.06,0.7320515000000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,3,200,28280.85,0.7070212499999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,4,200,27308.69,0.6827172499999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,5,200,27486.04,0.6871510000000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,6,200,29677.705,0.7419426250000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,7,200,28065.895,0.701647375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,8,200,27039.695,0.675992375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,9,200,28399.245,0.709981125
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,10,200,27358.905,0.683972625
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,11,200,28728.925,0.718223125
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,12,200,28591.34,0.7147835
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,13,200,28308.1,0.7077025
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,14,200,28480.845,0.712021125
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,15,200,27526.785,0.688169625
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,16,200,28055.89,0.70139725
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,17,200,27218.795,0.680469875
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,18,200,31019.21,0.77548025
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,19,200,28846.51,0.72116275
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,20,200,29675.6,0.7418899999999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,21,200,28165.76,0.704144
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,22,200,27380.835,0.684520875
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,23,200,26251.655,0.656291375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,24,200,29668.045,0.741701125
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,25,200,29323.645,0.7330911250000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,26,200,27910.585,0.697764625
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,27,200,28527.325,0.713183125
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,28,200,29537.56,0.7384390000000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,29,200,29201.015,0.730025375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,30,200,28353.92,0.7088479999999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,31,200,25995.62,0.6498904999999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,32,200,28992.625,0.724815625
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,33,200,29549.94,0.7387484999999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,34,200,27606.44,0.6901609999999999
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,35,200,27912.955,0.6978238750000001
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,36,200,27451.98,0.6862995
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,37,200,28520.935,0.713023375
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,38,200,29033.07,0.72582675
network-phase-closure-20260728,replication,critical,1.0,200,202608300200,39,200,27024.745,0.675618625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,0,200,110463.93,0.6903995625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,1,200,111769.48,0.69855925
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,2,200,114653.575,0.71658484375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,3,200,108868.77,0.6804298125
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,4,200,116150.135,0.72593834375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,5,200,115142.32,0.7196395000000001
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,6,200,108772.315,0.67982696875
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,7,200,113404.46,0.708777875
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,8,200,115596.08,0.7224755
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,9,200,114481.735,0.71551084375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,10,200,108589.93,0.6786870625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,11,200,111362.735,0.69601709375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,12,200,110639.475,0.6914967187500001
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,13,200,109749.535,0.68593459375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,14,200,108599.66,0.678747875
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,15,200,112444.01,0.7027750625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,16,200,116386.65,0.7274165625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,17,200,117460.63,0.7341289375000001
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,18,200,115603.21,0.7225200625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,19,200,108634.645,0.6789665312500001
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,20,200,116747.02,0.729668875
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,21,200,104701.89,0.6543868125
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,22,200,112106.435,0.70066521875
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,23,200,118904.055,0.74315034375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,24,200,113377.205,0.70860753125
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,25,200,104929.18,0.655807375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,26,200,109093.505,0.68183440625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,27,200,112725.815,0.70453634375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,28,200,110313.705,0.68946065625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,29,200,115214.52,0.72009075
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,30,200,118075.975,0.73797484375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,31,200,107674.3,0.6729643750000001
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,32,200,116202.375,0.72626484375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,33,200,110907.695,0.69317309375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,34,200,112139.1,0.700869375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,35,200,112967.12,0.7060445
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,36,200,117251.85,0.7328240625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,37,200,115405.225,0.72128265625
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,38,200,108945.455,0.68090909375
network-phase-closure-20260728,replication,critical,1.0,400,202608300400,39,200,112104.425,0.7006526562500001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,0,200,584.83,0.9357280000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,1,200,588.15,0.94104
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,2,200,628.35,1.00536
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,3,200,599.675,0.9594799999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,4,200,594.185,0.9506959999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,5,200,560.155,0.8962479999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,6,200,596.055,0.9536879999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,7,200,613.405,0.981448
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,8,200,610.08,0.9761280000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,9,200,591.42,0.9462719999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,10,200,586.63,0.938608
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,11,200,608.48,0.973568
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,12,200,611.91,0.9790559999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,13,200,603.495,0.965592
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,14,200,576.99,0.923184
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,15,200,544.74,0.871584
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,16,200,566.79,0.9068639999999999
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,17,200,676.49,1.082384
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,18,200,674.83,1.079728
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,19,200,580.655,0.929048
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,20,200,599.19,0.9587040000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,21,200,566.625,0.9066
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,22,200,573.44,0.9175040000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,23,200,634.5,1.0152
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,24,200,624.62,0.9993920000000001
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,25,200,631.78,1.010848
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,26,200,663.97,1.062352
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,27,200,619.73,0.991568
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,28,200,599.93,0.959888
network-phase-closure-20260728,replication,fair,2.0,25,202608310025,29,200,592.605,0.948168
