cell_id,k,N,p_bias,seed,repetitions,blocks,paths_per_block,comparisons,censored_count,mean_stopping_time,sd_stopping_time,tstar,theory_correction_coefficient,scaled_correction,correction_ratio,block_correction_ratios,block_standard_error,simultaneous_critical,simultaneous_half_width,simultaneous_ci_low,simultaneous_ci_high,precision_gate_applicable,precision_gate_pass,local_proxy_scaled_absolute_error_mean,local_proxy_scaled_absolute_error_median,local_proxy_scaled_absolute_error_q90,scaled_correction_q10,scaled_correction_q25,scaled_correction_q50,scaled_correction_q75,scaled_correction_q90,gaussian_reference_q10,gaussian_reference_q25,gaussian_reference_q50,gaussian_reference_q75,gaussian_reference_q90,quantile_difference_q10,quantile_difference_q25,quantile_difference_q50,quantile_difference_q75,quantile_difference_q90,reference_seed,reference_sample_size
k4-p2-N160,4,160,2.0,72938585290,20000,40,500,36,0,835.0536,66.6060353514399,960.0,10.155412503859615,9.877880235961559,0.9726714923896417,"[0.9395210832286568,1.0074504628873906,0.9611158688318344,0.9958201061133648,0.952334715926144,0.9833334312368343,0.969320953195839,0.973633682548457,0.9340095085325325,1.0090385437320373,0.9642297528409443,0.96480582138263,0.9656932783252258,0.9556354329758014,0.9641051974805802,1.006345034064157,0.9462315032682885,0.9839094997785194,0.9815585173516411,0.9750349303525562,0.9901839760568762,0.9522724382459625,0.9289338775976829,1.0002573908263468,0.9525526878067819,1.003776079756641,0.9863383293056251,0.9614739654928824,0.9457955595070137,0.9752996104933304,0.9920990147224787,0.944067353881958,0.990386378517468,0.9565073204983519,0.9990896843229308,0.9949015103306778,0.992706222104255,0.9772769268391154,0.9724504066249949,0.9573636386008572]",0.003430083176201984,3.442754621134846,0.01180893470574627,0.9608625576838954,0.984480427095388,True,True,2.5958979198439214,1.976423537605237,5.692099788303082,3.399448484681008,6.087384495824129,9.486832980505138,13.281566172707192,16.997242423405037,2.8073860406515676,5.646942502498856,9.422422331345963,13.892913290625563,18.497951599773433,0.5920624440294402,0.44044199332527345,0.06441064915917494,-0.6113471179183705,-1.500709176368396,2026071814,2000000
k4-p2-N320,4,320,2.0,72938585291,20000,40,500,36,0,1742.2177,98.65930817548075,1920.0,10.155412503859615,9.938332699906521,0.9786242258627513,"[0.9884868557504193,0.9572426255542912,1.0004649115831838,1.0038447490286424,0.9776977981069361,0.9634518383205414,0.9416755566686943,0.9242148980742408,1.0172540063855422,0.9344755120780434,0.974207868236544,0.9574848288891453,0.9783143156865642,0.9558444517576361,0.9831473731411444,0.9988795806641414,1.0405385542589778,0.9877382272608717,0.9843033436029464,0.992119905773224,0.9594224555679753,0.9643986331749695,0.9335837634360818,0.9695949956318305,0.9642995499925293,0.9678885630453616,1.0003328006732641,0.9443287841095914,0.9867584046789629,0.9787216576588171,1.0251696517382616,0.9948942348815488,0.9623178863437255,0.9707509660936324,1.0168356551707949,0.9897088816671811,1.0097677214900649,0.9794812953908592,0.9846226116352536,0.980703321307621]",0.004025625536248753,3.442754621134846,0.013859240917878839,0.9647649849448725,0.9924834667806302,True,True,2.221086322050541,1.732952682562337,4.807546151624548,3.1304951684997055,5.981481839811937,9.503288904374106,13.472309564436232,17.273625126185873,2.8073860406515676,5.646942502498856,9.422422331345963,13.892913290625563,18.497951599773433,0.32310912784813794,0.33453933731308094,0.0808665730281426,-0.42060372618933073,-1.2243264735875599,2026071814,2000000
k4-p2-N40,4,40,2.0,72938585288,20000,40,500,36,0,180.2846,27.19116163027134,240.0,10.155412503859615,9.44183376940094,0.9297341457880244,"[0.913644707112953,0.9063893573717271,0.9253217721471153,0.9406732203120277,0.9687604540741996,0.9237025524623784,0.9463716280486988,0.9146100111557772,0.9139872343539555,0.9281242677553143,0.9422301623165826,0.9366563099402758,0.9271278248723994,0.9631554628578015,0.9352862009762675,0.9441296315621396,0.9426349672377671,0.8970788441844881,0.9075726332951888,0.9532221728687407,0.938960584107017,0.9139249566737729,0.9119943485881248,0.9489561517762599,0.922083332777641,0.9103439900632967,0.9225815542190989,0.9603529672496024,0.9407043591521185,0.9395210832286568,0.9533778670691965,0.9013137264368776,0.9426972449179492,0.9125859865498559,0.896082401301573,0.9091918529799257,0.9575504716414038,0.9218653608970037,0.9417008020350341,0.9128973749507666]",0.003038662245890775,3.442754621134846,0.010461368489108456,0.9192727772989159,0.9401955142771329,True,True,3.4565117850587455,2.687936011143122,7.431352501395691,3.952847075210474,6.482669203345178,9.328719097496718,12.33288287465668,15.17893276880822,2.8073860406515676,5.646942502498856,9.422422331345963,13.892913290625563,18.497951599773433,1.1454610345589065,0.8357267008463216,-0.0937032338492454,-1.5600304159688836,-3.319018830965213,2026071814,2000000
k4-p2-N80,4,80,2.0,72938585289,20000,40,500,36,0,392.8922,43.17194308799987,480.0,10.155412503859615,9.73894810852281,0.9589908932622355,"[0.9766959570400412,0.963198625743194,0.9962263532232442,0.9577600599514787,0.9312718225124785,0.9656646960617042,1.0185090600297846,0.971543631553153,0.9324828391867471,0.9501196456610943,0.9851070183049606,0.9402553643870525,0.9581563926812394,0.9490847768667194,0.9583325405611332,0.9674261748606405,0.9650701969670638,0.9732390548971289,0.9751326446059855,0.9737234615668369,0.9449893386591931,0.9635068845330075,0.9422150095508689,0.948512296257065,0.9721601491327805,0.9370626840639807,0.9905896210666489,0.9495691835364266,0.9497233129313337,0.9279029943095136,0.9302589722030904,0.9481159635273043,0.9452755789640203,0.9465086141232752,0.9299507134132771,0.9464425586683153,0.9927254141103589,0.9596316311753484,0.9570334499469179,0.9684610436550155]",0.0031881645860750187,3.442754621134846,0.010976068361648234,0.9480148249005873,0.9699669616238837,True,True,3.0417009091131892,2.347871376374779,6.596400533624379,3.689512162874653,6.260990336999411,9.503288904374106,12.969194269498779,16.211492836873475,2.8073860406515676,5.646942502498856,9.422422331345963,13.892913290625563,18.497951599773433,0.8821261222230854,0.6140478345005551,0.0808665730281426,-0.9237190211267841,-2.286458762899958,2026071814,2000000
k5-p1.25-N160,5,160,1.25,72938585294,20000,40,500,36,0,4346.02985,766.7317544214139,6400.0,184.1402646720853,162.38059799994238,0.8818310231556783,"[0.8973615425047449,0.8916076617230148,0.877869960092377,0.882799527256668,0.8772946578802062,0.8767648646489977,0.8891304275706056,0.8807670789936692,0.9022954029691266,0.8691382463676475,0.8853231290500579,0.8762110289372806,0.8783628309428044,0.8641605942423394,0.8718310041846159,0.8701334333287021,0.8723994371166421,0.8955025435654156,0.8719426299869776,0.8875024081761632,0.8652339192650469,0.8842601079475683,0.8849178415214835,0.9013440076689986,0.8839767501415736,0.8666343937546754,0.8520036857051457,0.8827299757951967,0.9085464479013746,0.8711861505109736,0.881453148348184,0.8826423924733435,0.8655851112124768,0.9133077177021051,0.8861697678279694,0.8743537473179878,0.8947357601691932,0.9052758118921806,0.8823049390862043,0.8681808404473926]",0.0021034685990457777,3.442754621134846,0.0072417262397768915,0.8745892969159014,0.8890727493954552,True,True,60.953981026997035,49.252474557122504,129.49527018389512,84.27469964348731,121.19429132595313,161.98767314212523,204.0657302577407,241.914241002881,68.84959238703678,115.11166473746434,174.23297912821596,242.70964676218057,312.7465133650287,15.42510725645053,6.082626588488793,-12.245305986090727,-38.64391650443986,-70.8322723621477,2026071814,2000000
k5-p1.25-N320,5,320,1.25,72938585295,20000,40,500,36,0,9765.9722,1249.1515440914945,12800.0,184.1402646720853,169.6073101606034,0.9210767154192918,"[0.915423469137503,0.9203657867151551,0.8930166770139543,0.9012176455055205,0.9258940178631315,0.9146098689465871,0.9286614728408881,0.9386396113017158,0.9063002180414577,0.9012212884914501,0.8981818238976259,0.926638401321387,0.9048830965148927,0.9448181154381031,0.9090980312352934,0.8923421174526802,0.9607865370956287,0.9326966869221014,0.8969110289725614,0.9260670596947813,0.8915461250270903,0.9241988150772829,0.9174483621499683,0.9398679047242698,0.9129705252783236,0.9405625007081564,0.9405388212996149,0.9510992303448371,0.9604756689629805,0.9256244369043503,0.9218940193125691,0.944337848459734,0.912679086403966,0.8847920291138461,0.9442747033702897,0.8969577806253229,0.9480008708118198,0.9260148435631255,0.9272146002625652,0.8947974899691452]",0.003202722823357198,3.442754621134846,0.011026188800327035,0.9100505266189648,0.9321029042196188,True,True,53.46333439007054,42.03807797699604,114.71028724573921,81.00156248492988,120.35635888892618,166.8665728209218,216.39547852254213,262.01685543348174,68.84959238703678,115.11166473746434,174.23297912821596,242.70964676218057,312.7465133650287,12.151970097893098,5.244694151461843,-7.36640630729417,-26.314168239638434,-50.72965793154697,2026071814,2000000
k5-p1.25-N40,5,40,1.25,72938585292,20000,40,500,36,0,729.31975,229.83722124005692,1600.0,184.1402646720853,137.66663518624097,0.7476183192817498,"[0.7520470729904452,0.7556139467059068,0.7420625742992114,0.750219844471788,0.7468916782413768,0.7596805605519407,0.7590382828583526,0.7414855547670038,0.7649183866627532,0.7421862213418274,0.749173996569662,0.7323992144547716,0.734367263216408,0.7532096986550421,0.7447828092367613,0.7325898369788044,0.7531186806931164,0.7756516368898277,0.7536355940240522,0.7311009205073047,0.7363250080578265,0.753608116903471,0.763183893426058,0.7571835772191141,0.754865195170066,0.7433763241270053,0.7316607668391488,0.7399863343752862,0.7458063319784151,0.7409428816355229,0.7609324868584267,0.7645611840951961,0.7456122748143096,0.7426705055920729,0.7397201497696546,0.7414340351659139,0.7476335604970722,0.7448944350391228,0.7489043773239579,0.7272575582659938]",0.0017002097122345724,3.442754621134846,0.005853404843693921,0.7417649144380559,0.7534717241254437,True,True,76.67523255598292,60.399503309216044,165.38712162680622,89.01811613373987,114.47445129809533,141.19569752651813,163.96409667973046,181.8309654596818,68.84959238703678,115.11166473746434,174.23297912821596,242.70964676218057,312.7465133650287,20.168523746703087,-0.6372134393690061,-33.03728160169783,-78.74555008245011,-130.9155479053469,2026071814,2000000
k5-p1.25-N80,5,80,1.25,72938585293,20000,40,500,36,0,1838.62785,435.7291954310212,3200.0,184.1402646720853,152.20603350375202,0.826576597871186,"[0.8356766856483625,0.8246627248549211,0.8221624221786591,0.8162134261558288,0.8171533165256331,0.8278260509703472,0.8333828188414376,0.82171676356662,0.8103895059832438,0.8006943060962715,0.8147088729669562,0.8213439646731705,0.8286226505602587,0.8148120909016247,0.8393840309959235,0.8278272652989904,0.8414192458018561,0.8364854285247059,0.8155042582282246,0.8105072958616301,0.8215589008430096,0.8282267794225893,0.8336451138283595,0.8368776566764458,0.83437978265747,0.8242923546187578,0.8040069946348063,0.8246797254559254,0.8316524005249375,0.8293063175863566,0.8328837297690995,0.8206275107737077,0.8228473035334002,0.8334811794615332,0.8442996333434264,0.8344793576062091,0.8465777138779906,0.8219037701776665,0.8209201639767086,0.8559244014443765]",0.0018091740039982813,3.442754621134846,0.006228542162702116,0.8203480557084839,0.8328051400338881,True,True,68.84214346297281,54.56005865099487,146.7978627228612,88.32468511124169,119.40602999848876,153.50606665536054,186.8234795201074,214.99793603660476,68.84959238703678,115.11166473746434,174.23297912821596,242.70964676218057,312.7465133650287,19.475092724204913,4.294365261024424,-20.726912472855417,-55.88616724207316,-97.74857732842395,2026071814,2000000
k5-p1.5-N160,5,160,1.5,72938585298,20000,40,500,36,0,2443.5193,314.89073920392104,3200.0,65.10341491955859,59.80505044896345,0.9186161820060933,"[0.9189990598272807,0.9300591651091625,0.9152832141792178,0.9249686994370449,0.9201478147237085,0.90814296175745,0.9160190973369716,0.8954969432676041,0.9177410153529696,0.9163906819017781,0.9372892778505245,0.902059175255229,0.8820616111597059,0.9327768326125495,0.9380543048957135,0.9139450240144581,0.9427561854020211,0.9057895928470101,0.9090269930096686,0.9163518233851968,0.9093062885975949,0.9162959642676117,0.9525558175523046,0.9304283210166826,0.9189189141368326,0.9190500616302938,0.9673584837123986,0.9263627487193903,0.9055467271183782,0.9480117997696083,0.8874168004760319,0.8948509204294439,0.8851508632278994,0.9166651201751314,0.9385278930665455,0.9146809071722114,0.9563493802335299,0.8815491644722933,0.9033779361616981,0.9288836949825859]",0.0031326339321792896,3.442754621134846,0.010784889946334072,0.9078312920597592,0.9294010719524274,True,True,18.906372692401895,15.020818885799802,40.16092628413841,28.697669766028042,42.29546370475207,58.739307537627646,76.36900549306635,93.05002015045456,24.6626137035291,40.81647430529529,61.56166868544713,85.63608611701054,110.31609832894958,4.035056062498942,1.4789893994567862,-2.8223611478194854,-9.267080623944182,-17.26607817849502,2026071814,2000000
k5-p1.5-N320,5,320,1.5,72938585299,20000,40,500,36,0,5298.5306,484.2465249214339,6400.0,65.10341491955859,61.57401133839767,0.9457877350132581,"[0.9421372278120271,0.9395337706369478,0.9168737327575484,0.9398257150431243,0.9607134786450298,0.9582319511925306,0.9458741162110853,0.9672994009843627,0.9425030169797661,0.9653897411039615,0.9389550337847039,0.9035026789546678,0.9697929496771172,0.931798961193309,0.9476824542093434,0.957558761738288,0.9571895379304763,0.9338357027563988,0.9493224948440403,0.9487454753118323,0.9420152980894476,0.9344316128090056,0.9691541066236011,0.917306497406704,0.9721559820471093,0.9405487067784206,0.9814089024028657,0.9372926679895348,0.9696984970751183,0.9256990404242577,0.9533290024888028,0.93263186141093,0.9545156706339079,0.9367259523775454,0.9472565588403331,0.9432878322363696,0.9288194109302728,0.9507598917144501,0.9531830302857146,0.9245226761993703]",0.002650339923621047,3.442754621134846,0.009124470019624535,0.9366632649936335,0.9549122050328827,True,True,16.549658987280708,13.080997668373769,35.55348084224666,27.894948019309876,42.31758647418352,60.03842519586935,79.10090470405505,97.04535022349087,24.6626137035291,40.81647430529529,61.56166868544713,85.63608611701054,110.31609832894958,3.2323343157807756,1.501112168888234,-1.52324348957778,-6.535181412955481,-13.270748105458708,2026071814,2000000
k5-p1.5-N40,5,40,1.5,72938585296,20000,40,500,36,0,458.80565,107.37147577344734,800.0,65.10341491955859,53.947563539033546,0.8286441441772425,"[0.8340057694353773,0.8402377040320634,0.8081891424818416,0.8401842735717645,0.8265497915663882,0.8243299988066957,0.82328567617358,0.8258066224367756,0.8566068541418311,0.8246602961976346,0.8447404346408927,0.8331217381831585,0.8318782656525648,0.8227076557394368,0.8130658863127636,0.8292990316144976,0.8315916840927796,0.8422292030068423,0.8265546488809609,0.820638439731496,0.8383142074613014,0.8006020171193915,0.8242619964026788,0.8186906565878708,0.831732546215386,0.8303093530456049,0.8282158504648007,0.8344283558031964,0.8360021257247289,0.8251265983966072,0.851574676244585,0.8098212001782459,0.8377361870271582,0.815300251016174,0.812507295136911,0.8438418314449558,0.8291193109753102,0.8210221675827337,0.8459693352277683,0.8115066883349489]",0.001927687602283027,3.442754621134846,0.0066365554008642426,0.8220075887763783,0.8352806995781068,True,True,23.94333551215374,19.131779844018695,50.9126703287109,31.78089048469221,42.5326345292647,54.391175754896125,65.9334892145107,75.73654996103268,24.6626137035291,40.81647430529529,61.56166868544713,85.63608611701054,110.31609832894958,7.118276781163111,1.7161602239694105,-7.170492930551006,-19.702596902499835,-34.5795483679169,2026071814,2000000
k5-p1.5-N80,5,80,1.5,72938585297,20000,40,500,36,0,1087.2601,190.57412907560055,1600.0,65.10341491955859,57.32606355882221,0.8805385036968335,"[0.8854021257717289,0.879473937006311,0.8921443242343683,0.8906639943630501,0.8829978777208645,0.8757233100469621,0.8958640394330631,0.8704854839361499,0.9059481426864044,0.8939715527530253,0.8744456239399313,0.8819297046582658,0.880020044777865,0.8987250946135921,0.8688299874211259,0.8584298972810996,0.8658899355189257,0.9019467870017508,0.8732881502354437,0.8838531030989578,0.9001573395238931,0.9172378046052504,0.8788660057134499,0.8468998105571671,0.8885173443176351,0.8845434657535629,0.8785637573870552,0.8721341111710286,0.8433861737628319,0.8693245755915895,0.895970513275316,0.8963002387222913,0.8846293317553798,0.8642310043638288,0.9023039895693079,0.869176886068465,0.8617649327916563,0.860655544048186,0.8898774617864103,0.8569667406101447]",0.0025912522466221893,3.442754621134846,0.008921045646584594,0.8716174580502489,0.8894595493434181,True,True,21.278434054227883,16.994116628998402,45.16857314549575,29.96331089849718,42.485291572496,57.019733426244635,72.11319227436822,85.41779674049197,24.6626137035291,40.81647430529529,61.56166868544713,85.63608611701054,110.31609832894958,5.30069719496808,1.6688172672007155,-4.541935259202496,-13.522893842642318,-24.898301588457613,2026071814,2000000
k5-p2-N160,5,160,2.0,72938585302,20000,40,500,36,0,1324.87385,117.52892958179247,1600.0,23.017533084010662,21.75063194682836,0.9449592998277317,"[0.9360081126023586,0.9511067903617888,0.9487025423109239,0.9442100330958797,0.9236021926598963,0.9381238508871196,0.9526798555150692,0.9778969829285669,0.9324429562069334,0.9239044409862915,0.9678060103950809,0.9700591342827483,0.9104543904617391,0.9211567289281598,0.9631417691764035,0.9327452045333277,0.9476652810089797,0.9553932211724735,0.9240418265891979,0.9509281890780106,0.9431040789924823,0.9327864202142003,0.9665489321284858,0.93781473328058,0.9268513621686368,0.9420256020096656,0.965065167617095,0.9578592927446464,0.9455907584050905,0.9546994238777954,0.9730678789864017,0.9611565472144038,0.9302173094398475,0.9564785674354354,0.9450686931140456,0.908324913616688,0.9611290700938224,0.9409814714275762,0.9602291943947838,0.9173030627666313]",0.002779175285410281,3.442754621134846,0.009568018556789999,0.9353912812709417,0.9545273183845218,True,True,5.765887584656037,4.58530260724415,12.25382593315247,10.198345454043023,15.099875827304011,21.02914644011972,27.748986467977527,34.15259872981849,9.180286751528724,14.594045643850547,21.679168965391803,30.039055817791294,38.65746141074859,1.018058702514299,0.5058301834534635,-0.6500225252720817,-2.2900693498137663,-4.504862680930096,2026071814,2000000
k5-p2-N320,5,320,2.0,72938585303,20000,40,500,36,0,2802.41705,177.8303081598368,3200.0,23.017533084010662,22.225562572372503,0.9655927284323832,"[0.9739692888457505,0.9752079040617709,0.9499012951383614,0.9739595742166044,0.9939085651664022,0.9611216918011407,0.9640603671175827,0.9723760896659275,0.9664501658873172,0.9353827818807661,0.9719680752418263,0.9841939360211397,0.9556134970757766,0.9567792525732082,0.974489021505022,0.9422510246864678,0.9336001474326105,0.9931459667784985,0.9854956963266038,0.9750136114788659,0.9695782764720918,0.955331772830564,0.9585133138756374,0.9520045123483106,0.9483518117896921,0.9827464562784956,0.9790500398887221,0.9516353564407907,0.9719535032981086,0.9382340255349018,0.9743093008658344,0.9738624279251519,0.9368156896796926,0.9976341254436097,0.9336292913200468,0.9832710462523394,0.9492844161876374,0.9489881199987074,1.0069553121084898,0.9726723858548577]",0.002938047375246179,3.442754621134846,0.010114976178241888,0.9554777522541413,0.9757077046106251,True,True,5.029148873449692,3.9690206600621267,10.789027991436484,10.118207598186547,15.09345884812358,21.35444918512299,28.509866713122317,35.60938254168415,9.180286751528724,14.594045643850547,21.679168965391803,30.039055817791294,38.65746141074859,0.937920846657823,0.4994132042730328,-0.3247197802688113,-1.5291891046689763,-3.0480788690644403,2026071814,2000000
k5-p2-N40,5,40,2.0,72938585300,20000,40,500,36,0,271.61645,45.64460330518871,400.0,23.017533084010662,20.299221604905505,0.881902571001692,"[0.8951084186170771,0.8699256376043056,0.8539064763054014,0.8865905112368707,0.8839114919801929,0.8869751909250093,0.8906983407637767,0.8836504593346703,0.915056808159109,0.8790892573181729,0.8735800946416203,0.8628502790546183,0.8794327213254394,0.8694585265544235,0.8709148139452328,0.8673153111490812,0.9017578817977546,0.8824414660290928,0.8897091644228494,0.9049864434660587,0.8642378736439745,0.8902312297138946,0.8893794389758738,0.899463542229215,0.8772895059200969,0.8631800045015939,0.902733319578391,0.8719314674067415,0.8856837662576879,0.8718627746052883,0.8842000017462969,0.8791579501196262,0.8596629330671862,0.8761629439762634,0.8829360541995565,0.8634822528279883,0.9008786139391527,0.8821666948232799,0.9009335681803151,0.8831696097244975]",0.0022110724717908435,3.442754621134846,0.007612179969921973,0.8742903910317701,0.8895147509716139,True,True,7.493182935346133,6.00832755431992,15.969502183850315,11.067971810589327,15.17893276880822,20.23857702507763,25.298221281347033,29.725410005582763,9.180286751528724,14.594045643850547,21.679168965391803,30.039055817791294,38.65746141074859,1.887685059060603,0.5848871249576728,-1.4405919403141745,-4.740834536444261,-8.932051405165826,2026071814,2000000
k5-p2-N80,5,80,2.0,72938585301,20000,40,500,36,0,610.5868,75.91735465621085,800.0,23.017533084010662,21.17703955178816,0.9200394966087387,"[0.928009378359512,0.950450171685069,0.8954556560937368,0.8962813995710843,0.939715506479554,0.9335370023431667,0.8903263319050383,0.9021101770582417,0.9148071973511003,0.93383815584667,0.8847792786630931,0.9156912286033192,0.9247258337084137,0.927756798001735,0.9102704655402627,0.9271156324781481,0.9116888013954706,0.9344598921119665,0.9118150915743594,0.9226857615879082,0.9186833343800601,0.966168441642104,0.9306711867453141,0.9198685191357823,0.9321769542628301,0.9329249807070152,0.9089492759765068,0.9247549775958492,0.9111156382759005,0.921238281845264,0.9083469689695004,0.9100178851824858,0.9281162392801102,0.8960385338424525,0.9290002705323293,0.934469606741112,0.9300105919634364,0.9186833343800601,0.921607437752784,0.9032176447808019]",0.0025728118918201272,3.442754621134846,0.008857560029874428,0.9111819365788643,0.9288970566386132,True,True,6.632043457185726,5.366563145999495,14.199031657123664,10.498339154361522,15.09345884812358,20.795432190748045,26.832815729997474,32.42298567374695,9.180286751528724,14.594045643850547,21.679168965391803,30.039055817791294,38.65746141074859,1.318052402832798,0.4994132042730328,-0.8837367746437579,-3.2062400877938195,-6.234475737001638,2026071814,2000000
